xUTM,yUTM,Depth,Latitude,Longitude,GamPredict,Gam1Var,Gam2Var,Gam1Predict,Gam2Predict,FinalPredict,KrigeVar,Region
541027,4155530,65.966,37.5458,-74.5356,0.315899676,1.26E-15,0.172456305,1,0.315899676,1.097440377,0.014552641,DMV
528063,4157380,53.9037,37.563,-74.6822,0.199982619,1.01E-15,0.093858619,1,0.199982619,0.69113955,0.014183274,DMV
542879,4155530,63.0012,37.5457,-74.5146,0.290844845,1.50E-15,0.184727507,1,0.290844845,1.01305332,0.014592661,DMV
529915,4157380,54.1887,37.5629,-74.6613,0.258005799,1.10E-15,0.116984585,1,0.258005799,0.888674111,0.014224141,DMV
544731,4155530,68.029,37.5456,-74.4936,0.245347738,1.40E-15,0.16225146,1,0.245347738,0.855265711,0.014757235,DMV
531767,4157380,56.1727,37.5629,-74.6403,0.31455662,1.38E-15,0.130386379,1,0.31455662,1.082606864,0.014273358,DMV
546583,4155530,71.0604,37.5456,-74.4727,0.177776425,1.62E-15,0.130697952,1,0.177776425,0.626414075,0.014980202,DMV
533619,4157380,62.7201,37.5628,-74.6193,0.390784442,8.19E-16,0.146548204,1,0.390784442,1.347959957,0.014329734,DMV
548435,4155530,81.6002,37.5455,-74.4517,0.054527555,2.91E-15,0.052930568,1,0.054527555,0.201571718,0.015179576,DMV
520655,4159230,44.6733,37.5799,-74.7661,0.059499595,1.56E-15,0.03910188,1,0.059499595,0.203982526,0.014356959,DMV
535471,4157380,58.5013,37.5627,-74.5984,0.400477492,8.43E-16,0.16120483,1,0.400477492,1.38416263,0.014390445,DMV
550287,4155530,93.4252,37.5454,-74.4307,0.015581254,5.20E-15,0.026930891,1,0.015581254,0.067935238,0.015340544,DMV
522507,4159230,51.0285,37.5798,-74.7451,0.075355303,1.14E-15,0.041486538,1,0.075355303,0.260851616,0.014264735,DMV
537323,4157380,62.9597,37.5627,-74.5774,0.431988077,9.19E-16,0.173991795,1,0.431988077,1.494881287,0.014452247,DMV
552139,4155530,96.6378,37.5453,-74.4098,0.010895126,4.69E-15,0.0227549,1,0.010895126,0.049395274,0.015483804,DMV
524359,4159230,54.289,37.5798,-74.7241,0.096536444,1.13E-15,0.049203573,1,0.096536444,0.334770352,0.014108701,DMV
539175,4157380,65.0014,37.5626,-74.5564,0.419397784,1.05E-15,0.184234166,1,0.419397784,1.458054125,0.014509099,DMV
553991,4155530,100,37.5452,-74.3888,0.00756015,3.98E-15,0.01898971,1,0.00756015,0.037500974,0.015616245,DMV
526211,4159230,52.6257,37.5797,-74.7031,0.136035905,9.96E-16,0.068928561,1,0.136035905,0.469970329,0.013948782,DMV
541027,4157380,64,37.5625,-74.5355,0.388787804,9.82E-16,0.188749367,1,0.388787804,1.353091582,0.014565426,DMV
528063,4159230,51.9315,37.5797,-74.6822,0.190294647,1.02E-15,0.096541473,1,0.190294647,0.653724596,0.014020907,DMV
542879,4157380,68.483,37.5624,-74.5145,0.310292111,9.93E-16,0.163482817,1,0.310292111,1.082721447,0.014642565,DMV
529915,4159230,53.9868,37.5796,-74.6612,0.250690392,1.06E-15,0.114714289,1,0.250690392,0.859486405,0.014107442,DMV
544731,4157380,63.1023,37.5623,-74.4935,0.321162222,1.71E-15,0.201805235,1,0.321162222,1.117595264,0.014763909,DMV
531767,4159230,54.4027,37.5796,-74.6402,0.325671996,1.19E-15,0.142208529,1,0.325671996,1.11882796,0.014170455,DMV
546583,4157380,73,37.5622,-74.4725,0.168661547,1.52E-15,0.113252947,1,0.168661547,0.592566894,0.014922312,DMV
533619,4159230,60.8805,37.5795,-74.6192,0.410679618,7.42E-16,0.142542308,1,0.410679618,1.420750057,0.014237818,DMV
548435,4157380,76.1213,37.5622,-74.4516,0.112127016,2.36E-15,0.090410822,1,0.112127016,0.397300254,0.015087553,DMV
535471,4159230,60.6021,37.5794,-74.5983,0.46277298,7.47E-16,0.16105648,1,0.46277298,1.60577887,0.014307083,DMV
550287,4157380,86.8235,37.5621,-74.4306,0.035781483,4.44E-15,0.044726854,1,0.035781483,0.135280117,0.015238922,DMV
522507,4161080,47.9193,37.5965,-74.745,0.069928305,1.23E-15,0.040716367,1,0.069928305,0.238471128,0.014243067,DMV
537323,4159230,59.4293,37.5794,-74.5773,0.477011794,8.22E-16,0.180274405,1,0.477011794,1.659136435,0.014374219,DMV
552139,4157380,94.6037,37.562,-74.4096,0.015412841,3.57E-15,0.028929386,1,0.015412841,0.048836696,0.015355741,DMV
524359,4161080,54.8196,37.5965,-74.7241,0.084785752,1.38E-15,0.044460918,1,0.084785752,0.289359988,0.013990842,DMV
539175,4159230,64,37.5793,-74.5563,0.493225061,8.88E-16,0.191270792,1,0.493225061,1.715111011,0.014437261,DMV
553991,4157380,98.3627,37.5618,-74.3887,0.010207938,4.57E-15,0.023672219,1,0.010207938,0.030394316,0.015458133,DMV
526211,4161080,53,37.5964,-74.7031,0.120315773,1.06E-15,0.062211869,1,0.120315773,0.412376123,0.013130997,DMV
541027,4159230,62.4986,37.5792,-74.5354,0.450665029,1.15E-15,0.193406436,1,0.450665029,1.565676891,0.014505596,DMV
555843,4157380,99.2367,37.5617,-74.3677,0.009345072,4.82E-15,0.023249668,1,0.009345072,0.02695334,0.015551977,DMV
528063,4161080,51.1291,37.5964,-74.6821,0.177213028,1.28E-15,0.094079436,1,0.177213028,0.600308474,0.013827943,DMV
542879,4159230,65.0495,37.5791,-74.5144,0.4138722,1.15E-15,0.192667038,1,0.4138722,1.435282273,0.014581853,DMV
529915,4161080,56,37.5963,-74.6611,0.236679169,1.44E-15,0.101490916,1,0.236679169,0.804912294,0.013933506,DMV
544731,4159230,63.468,37.579,-74.4934,0.371578278,1.51E-15,0.202527528,1,0.371578278,1.286820699,0.014689057,DMV
531767,4161080,54.6036,37.5963,-74.6401,0.327985921,1.27E-15,0.13978833,1,0.327985921,1.12152311,0.013985871,DMV
546583,4159230,67.8527,37.5789,-74.4724,0.310620314,1.49E-15,0.1856369,1,0.310620314,1.07602073,0.014829731,DMV
533619,4161080,58.8835,37.5962,-74.6192,0.423050186,7.51E-16,0.143159684,1,0.423050186,1.460658378,0.014073428,DMV
548435,4159230,75.3013,37.5788,-74.4515,0.137612764,2.24E-15,0.101182327,1,0.137612764,0.467442802,0.014975357,DMV
535471,4161080,59.4656,37.5961,-74.5982,0.501476031,7.84E-16,0.16451067,1,0.501476031,1.744873313,0.014166539,DMV
550287,4159230,81.8959,37.5787,-74.4305,0.065437696,3.13E-15,0.065212828,1,0.065437696,0.219526261,0.015120572,DMV
522507,4162930,47,37.6132,-74.745,0.063337496,1.21E-15,0.038414045,1,0.063337496,0.212947325,0.014231067,DMV
537323,4161080,60,37.5961,-74.5772,0.542170888,7.44E-16,0.180900583,1,0.542170888,1.89147565,0.014245961,DMV
552139,4159230,92.3395,37.5786,-74.4095,0.021720307,7.26E-15,0.036118233,1,0.021720307,0.069326519,0.015235986,DMV
524359,4162930,52.8171,37.6132,-74.724,0.077551501,1.07E-15,0.042527395,1,0.077551501,0.263986052,0.014020884,DMV
539175,4161080,63.0088,37.596,-74.5562,0.556419127,1.00E-15,0.192184118,1,0.556419127,1.938527848,0.014314109,DMV
553991,4159230,95.9905,37.5785,-74.3885,0.01458593,4.85E-15,0.030077759,1,0.01458593,0.040042147,0.015289501,DMV
526211,4162930,53.1455,37.6131,-74.703,0.107111806,1.09E-15,0.0564958,1,0.107111806,0.36101427,0.013808499,DMV
541027,4161080,61.9594,37.5959,-74.5352,0.50701591,1.04E-15,0.191590637,1,0.50701591,1.760920896,0.014370885,DMV
555843,4159230,99.9081,37.5784,-74.3676,0.009566483,4.42E-15,0.024310168,1,0.009566483,0.011512258,0.015258952,DMV
528063,4162930,53,37.6131,-74.682,0.155505226,1.12E-15,0.079122573,1,0.155505226,0.519726015,0.013740383,DMV
542879,4161080,61.0755,37.5958,-74.5143,0.448161652,1.03E-15,0.195509709,1,0.448161652,1.549702139,0.014425357,DMV
557695,4159230,102.295,37.5783,-74.3466,0.00741059,2.69E-15,0.021292232,1,0.00741059,0.00298042,0.01534972,DMV
529915,4162930,54.7548,37.613,-74.661,0.224717978,1.32E-15,0.101211174,1,0.224717978,0.74747471,0.013687798,DMV
544731,4161080,66.104,37.5957,-74.4933,0.405965233,1.30E-15,0.187105477,1,0.405965233,1.386308692,0.014510193,DMV
531767,4162930,55.6098,37.613,-74.6401,0.321347023,1.51E-15,0.129068341,1,0.321347023,1.075190505,0.013619821,DMV
546583,4161080,66.1455,37.5956,-74.4723,0.364875921,1.58E-15,0.197214267,1,0.364875921,1.24417298,0.014658225,DMV
533619,4162930,54.9213,37.6129,-74.6191,0.43154927,1.41E-15,0.170692516,1,0.43154927,1.487706897,0.013831884,DMV
548435,4161080,68.7928,37.5955,-74.4513,0.293218768,1.72E-15,0.188550056,1,0.293218768,0.999153339,0.014832191,DMV
535471,4162930,57.0426,37.6128,-74.5981,0.523686567,9.96E-16,0.181016114,1,0.523686567,1.835221735,0.013966757,DMV
550287,4161080,79.6818,37.5954,-74.4304,0.088020401,2.67E-15,0.077409911,1,0.088020401,0.296172691,0.014994741,DMV
522507,4164790,45.5105,37.6299,-74.7449,0.057686553,1.42E-15,0.037309252,1,0.057686553,0.196194759,0.014204968,DMV
537323,4162930,60.9963,37.6127,-74.5771,0.599248279,6.99E-16,0.183842816,1,0.599248279,2.10679902,0.014051935,DMV
552139,4161080,87.4042,37.5953,-74.4094,0.039207001,5.26E-15,0.051254339,1,0.039207001,0.126951946,0.015118757,DMV
524359,4164790,49.0044,37.6299,-74.7239,0.073989118,1.15E-15,0.04387538,1,0.073989118,0.248267916,0.014004489,DMV
539175,4162930,61.9176,37.6127,-74.5561,0.599393426,8.83E-16,0.189364791,1,0.599393426,2.099218146,0.014134137,DMV
553991,4161080,94.238,37.5952,-74.3884,0.018916852,4.21E-15,0.035444356,1,0.018916852,0.047987714,0.015157738,DMV
526211,4164790,53.729,37.6298,-74.703,0.094101907,1.05E-15,0.050911135,1,0.094101907,0.311010236,0.013776942,DMV
541027,4162930,64.9279,37.6126,-74.5351,0.562359441,1.08E-15,0.19629751,1,0.562359441,1.953859151,0.014182039,DMV
555843,4161080,101.996,37.5951,-74.3674,0.008163365,2.48E-15,0.022499227,1,0.008163365,0.010217159,0.01500677,DMV
528063,4164790,53.8903,37.6298,-74.682,0.137147372,1.06E-15,0.069833875,1,0.137147372,0.448397598,0.013520923,DMV
542879,4162930,60.4506,37.6125,-74.5142,0.475184734,8.21E-16,0.188546192,1,0.475184734,1.62359367,0.014158552,DMV
557695,4161080,99.3009,37.595,-74.3464,0.011087417,4.95E-15,0.027906696,1,0.011087417,0.019210795,0.014872943,DMV
529915,4164790,53.1327,37.6297,-74.661,0.210458513,1.14E-15,0.10136332,1,0.210458513,0.690352993,0.0134213,DMV
544731,4162930,63.5464,37.6124,-74.4932,0.434387739,1.33E-15,0.187326612,1,0.434387739,1.473897193,0.014202602,DMV
531767,4164790,57,37.6296,-74.64,0.306556313,9.55E-16,0.114161584,1,0.306556313,1.007929772,0.013234494,DMV
546583,4162930,68.163,37.6123,-74.4722,0.346980705,1.07E-15,0.165743179,1,0.346980705,1.176032065,0.014419337,DMV
533619,4164790,54.035,37.6296,-74.619,0.43068684,1.10E-15,0.175243871,1,0.43068684,1.497246625,0.013627483,DMV
548435,4162930,70.0912,37.6122,-74.4512,0.271701463,1.56E-15,0.155404004,1,0.271701463,0.921582746,0.01465984,DMV
535471,4164790,57.3744,37.6295,-74.598,0.536268471,8.87E-16,0.177027105,1,0.536268471,1.910743261,0.013717033,DMV
550287,4162930,74.6895,37.6121,-74.4302,0.156664539,2.32E-15,0.114852193,1,0.156664539,0.529032802,0.014868523,DMV
522507,4166640,47.688,37.6466,-74.7449,0.052850867,1.11E-15,0.034557831,1,0.052850867,0.178843139,0.014148917,DMV
537323,4164790,55.4503,37.6294,-74.577,0.600376185,1.57E-15,0.226538137,1,0.600376185,2.15699909,0.01374457,DMV
552139,4162930,81.6805,37.612,-74.4092,0.072718293,3.32E-15,0.073456557,1,0.072718293,0.242008411,0.015027429,DMV
524359,4166640,47.6148,37.6466,-74.7239,0.067036207,1.10E-15,0.042222401,1,0.067036207,0.223437263,0.013921598,DMV
539175,4164790,58.9467,37.6294,-74.556,0.59763024,8.01E-16,0.188187145,1,0.59763024,2.116321731,0.013908468,DMV
553991,4162930,91.0706,37.6119,-74.3883,0.027656327,8.15E-15,0.043874638,1,0.027656327,0.054869668,0.015118629,DMV
526211,4166640,53,37.6465,-74.7029,0.084116534,1.15E-15,0.047937491,1,0.084116534,0.277280056,0.013606425,DMV
541027,4164790,63.6134,37.6293,-74.535,0.573801072,1.06E-15,0.186732086,1,0.573801072,1.98846951,0.013989615,DMV
555843,4162930,94.4884,37.6118,-74.3673,0.019392118,4.18E-15,0.037635649,1,0.019392118,0.025389645,0.01516181,DMV
528063,4166640,52.8471,37.6465,-74.6819,0.123454714,1.16E-15,0.0659852,1,0.123454714,0.403506694,0.013320548,DMV
542879,4164790,65.3172,37.6292,-74.5141,0.50084372,1.18E-15,0.182741194,1,0.50084372,1.703511474,0.013822866,DMV
557695,4162930,100.233,37.6117,-74.3463,0.010470785,4.13E-15,0.026912038,1,0.010470785,0,0.015292888,DMV
529915,4166640,54,37.6464,-74.6609,0.186683603,1.05E-15,0.087213692,1,0.186683603,0.623986899,0.013384768,DMV
544731,4164790,59.0846,37.6291,-74.4931,0.409608936,9.43E-16,0.182008562,1,0.409608936,1.365354928,0.013601479,DMV
559547,4162930,105.679,37.6116,-74.3253,0.005767245,2.98E-15,0.018804794,1,0.005767245,0,0.015575576,DMV
531767,4166640,56.3016,37.6463,-74.6399,0.27982686,1.29E-15,0.105661189,1,0.27982686,0.952287548,0.013520334,DMV
546583,4164790,64.1081,37.629,-74.4721,0.385207887,1.36E-15,0.175674019,1,0.385207887,1.304819782,0.014088723,DMV
533619,4166640,55.6591,37.6463,-74.6189,0.3988068,1.52E-15,0.144689275,1,0.3988068,1.398852847,0.013536613,DMV
548435,4164790,68.308,37.6289,-74.4511,0.312678172,1.23E-15,0.160544635,1,0.312678172,1.062164198,0.014470644,DMV
535471,4166640,53.4114,37.6462,-74.5979,0.526101197,1.14E-15,0.219380148,1,0.526101197,1.894801588,0.013462483,DMV
550287,4164790,71.9886,37.6288,-74.4301,0.211367702,1.73E-15,0.135318188,1,0.211367702,0.687948329,0.014741413,DMV
522507,4168490,47.228,37.6633,-74.7448,0.048903797,1.08E-15,0.033623252,1,0.048903797,0.167881778,0.01406545,DMV
537323,4166640,54,37.6461,-74.5769,0.594806052,1.14E-15,0.243316593,1,0.594806052,2.262756366,0.012898289,DMV
552139,4164790,79.7302,37.6287,-74.4091,0.088958923,2.72E-15,0.078758701,1,0.088958923,0.267814959,0.014944328,DMV
524359,4168490,46.9318,37.6633,-74.7238,0.060724971,1.02E-15,0.040061624,1,0.060724971,0.205171501,0.013826051,DMV
539175,4166640,58.4464,37.6461,-74.5559,0.575498625,8.21E-16,0.180674157,1,0.575498625,2.036628936,0.013690062,DMV
553991,4164790,86.3329,37.6286,-74.3881,0.045920183,4.19E-15,0.057605035,1,0.045920183,0.119202443,0.015102768,DMV
526211,4168490,51.8246,37.6632,-74.7028,0.076642069,1.03E-15,0.04592801,1,0.076642069,0.254475766,0.013373771,DMV
541027,4166640,62.5813,37.646,-74.5349,0.54245738,1.07E-15,0.169545529,1,0.54245738,1.882474848,0.01389734,DMV
555843,4164790,93.0464,37.6285,-74.3671,0.023040538,6.41E-15,0.04068566,1,0.023040538,0.039276748,0.01524474,DMV
528063,4168490,52.3425,37.6632,-74.6818,0.110751563,1.09E-15,0.060649398,1,0.110751563,0.372576489,0.013502902,DMV
542879,4166640,63.0513,37.6459,-74.5139,0.471949391,1.18E-15,0.162115693,1,0.471949391,1.615123255,0.013875682,DMV
557695,4164790,99.0632,37.6284,-74.3462,0.012178546,4.26E-15,0.029153181,1,0.012178546,0.022298074,0.015402536,DMV
529915,4168490,54.6778,37.6631,-74.6608,0.16403925,1.21E-15,0.07501787,1,0.16403925,0.552984731,0.01363702,DMV
544731,4166640,63,37.6458,-74.4929,0.407575131,1.29E-15,0.157617686,1,0.407575131,1.381335788,0.0137187,DMV
559547,4164790,98.6592,37.6283,-74.3252,0.012871116,4.65E-15,0.030888093,1,0.012871116,0.053647376,0.015606441,DMV
531767,4168490,53.6285,37.663,-74.6398,0.251966226,1.04E-15,0.106803367,1,0.251966226,0.874455914,0.01359755,DMV
546583,4166640,62.6378,37.6457,-74.472,0.358889117,1.44E-15,0.156956803,1,0.358889117,1.221942544,0.013704865,DMV
533619,4168490,57.9827,37.663,-74.6188,0.355506069,7.10E-16,0.115780058,1,0.355506069,1.265375109,0.013202887,DMV
548435,4166640,66.6726,37.6456,-74.451,0.32412112,1.39E-15,0.153478189,1,0.32412112,1.077660176,0.014333337,DMV
535471,4168490,52.5695,37.6629,-74.5978,0.472202985,1.16E-15,0.204827977,1,0.472202985,1.676565177,0.013428985,DMV
550287,4166640,70.3066,37.6455,-74.43,0.241587391,1.53E-15,0.137290817,1,0.241587391,0.794614541,0.014640461,DMV
522507,4170340,46.0588,37.68,-74.7448,0.045567367,1.00E-15,0.032760334,1,0.045567367,0.145102446,0.013949866,DMV
537323,4168490,56,37.6628,-74.5768,0.518588609,1.51E-15,0.18596757,1,0.518588609,1.798775972,0.01309724,DMV
552139,4166640,76.1531,37.6454,-74.409,0.126814388,2.33E-15,0.094536981,1,0.126814388,0.400159902,0.01487239,DMV
524359,4170340,47,37.68,-74.7237,0.05563293,9.81E-16,0.03770002,1,0.05563293,0.178732443,0.013621541,DMV
539175,4168490,54.9936,37.6628,-74.5558,0.508785437,1.47E-15,0.192424871,1,0.508785437,1.767361623,0.013614888,DMV
553991,4166640,82.5451,37.6453,-74.388,0.066327695,3.02E-15,0.067888243,1,0.066327695,0.211157084,0.015063386,DMV
526211,4170340,50.7327,37.6799,-74.7028,0.071258719,1.18E-15,0.044070664,1,0.071258719,0.231822639,0.013769712,DMV
541027,4168490,56.5242,37.6627,-74.5348,0.451491384,1.30E-15,0.160492214,1,0.451491384,1.562424465,0.013916602,DMV
555843,4166640,91.2202,37.6452,-74.367,0.027852691,8.02E-15,0.043781493,1,0.027852691,0.067360083,0.015237641,DMV
528063,4170340,52,37.6798,-74.6817,0.100016129,1.02E-15,0.055497817,1,0.100016129,0.332996859,0.013827306,DMV
542879,4168490,61.6599,37.6626,-74.5138,0.412381965,8.93E-16,0.138760694,1,0.412381965,1.396682192,0.013996913,DMV
557695,4166640,92.9934,37.6451,-74.346,0.02364484,6.48E-15,0.042013274,1,0.02364484,0.099935506,0.015424316,DMV
529915,4170340,52,37.6798,-74.6607,0.149201786,1.02E-15,0.074350085,1,0.149201786,0.50976386,0.013862562,DMV
544731,4168490,63.3291,37.6625,-74.4928,0.366495773,1.17E-15,0.137817524,1,0.366495773,1.233734975,0.013999336,DMV
559547,4166640,104.084,37.645,-74.325,0.007144879,1.65E-15,0.021380713,1,0.007144879,0.043960432,0.015622885,DMV
531767,4170340,54,37.6797,-74.6397,0.213807451,9.82E-16,0.08970404,1,0.213807451,0.745318128,0.01379568,DMV
546583,4168490,60.6948,37.6624,-74.4718,0.315659046,9.45E-16,0.137069913,1,0.315659046,1.052301594,0.014076604,DMV
561399,4166640,101.809,37.6448,-74.304,0.009273162,2.43E-15,0.025417169,1,0.009273162,0.052092982,0.015807941,DMV
533619,4170340,54.3824,37.6797,-74.6187,0.29772835,1.11E-15,0.115951198,1,0.29772835,1.049723295,0.013626239,DMV
548435,4168490,64.6815,37.6623,-74.4508,0.30696641,1.29E-15,0.140693003,1,0.30696641,1.023167281,0.01430017,DMV
535471,4170340,57.5409,37.6796,-74.5977,0.374142429,8.02E-16,0.124117926,1,0.374142429,1.311400853,0.013680491,DMV
550287,4168490,67.1923,37.6622,-74.4298,0.283147399,1.40E-15,0.149264421,1,0.283147399,0.958850122,0.014539581,DMV
537323,4170340,52.0351,37.6795,-74.5767,0.439615007,1.12E-15,0.197135982,1,0.439615007,1.52096483,0.013696719,DMV
552139,4168490,70.4049,37.6621,-74.4089,0.22546789,1.67E-15,0.14450255,1,0.22546789,0.754950167,0.014783407,DMV
524359,4172190,46.8148,37.6966,-74.7237,0.052049669,9.03E-16,0.035947127,1,0.052049669,0.170387513,0.013864538,DMV
539175,4170340,52.4341,37.6794,-74.5557,0.431315847,1.11E-15,0.190602149,1,0.431315847,1.468850071,0.013839248,DMV
553991,4168490,76.4522,37.662,-74.3878,0.120334596,2.38E-15,0.098163012,1,0.120334596,0.431658278,0.015001276,DMV
526211,4172190,48.8566,37.6966,-74.7027,0.067568273,1.05E-15,0.042977974,1,0.067568273,0.224152244,0.014009808,DMV
541027,4170340,55.6215,37.6794,-74.5347,0.375765724,1.56E-15,0.142971067,1,0.375765724,1.275488527,0.014009939,DMV
555843,4168490,85.8518,37.6619,-74.3669,0.047616998,3.57E-15,0.057186616,1,0.047616998,0.182951919,0.015200361,DMV
528063,4172190,51.2966,37.6965,-74.6817,0.09081958,1.01E-15,0.051567739,1,0.09081958,0.307187812,0.014064889,DMV
542879,4170340,57.3036,37.6793,-74.5137,0.330141457,9.91E-16,0.126189265,1,0.330141457,1.113943739,0.014095543,DMV
557695,4168490,92.4858,37.6618,-74.3459,0.024591524,7.03E-15,0.041371245,1,0.024591524,0.104549356,0.015393545,DMV
529915,4172190,53,37.6965,-74.6607,0.126489249,1.09E-15,0.062589577,1,0.126489249,0.434469846,0.014073362,DMV
544731,4170340,62,37.6792,-74.4927,0.308125522,9.73E-16,0.11763881,1,0.308125522,1.028573074,0.014132347,DMV
559547,4168490,98.2366,37.6617,-74.3249,0.013504872,3.90E-15,0.030574008,1,0.013504872,0.068940531,0.015584982,DMV
531767,4172190,53.9819,37.6964,-74.6397,0.177402278,9.36E-16,0.0771725,1,0.177402278,0.61664204,0.014037839,DMV
546583,4170340,65.4828,37.6791,-74.4717,0.2848902,1.27E-15,0.117208889,1,0.2848902,0.945669776,0.014157734,DMV
561399,4168490,104.229,37.6615,-74.3039,0.007080668,2.05E-15,0.021304048,1,0.007080668,0.048057019,0.015764006,DMV
533619,4172190,54,37.6964,-74.6187,0.238982443,9.58E-16,0.097864119,1,0.238982443,0.834057784,0.013989457,DMV
548435,4170340,63.3274,37.679,-74.4507,0.269622769,1.22E-15,0.123820143,1,0.269622769,0.907039249,0.014169738,DMV
535471,4172190,55.4315,37.6963,-74.5976,0.291491899,1.47E-15,0.110207656,1,0.291491899,0.995199587,0.013975784,DMV
550287,4170340,63.2755,37.6789,-74.4297,0.268661721,1.44E-15,0.14506443,1,0.268661721,0.942355753,0.014363864,DMV
537323,4172190,56.0741,37.6962,-74.5766,0.322386672,1.41E-15,0.11905637,1,0.322386672,1.096044757,0.013994833,DMV
552139,4170340,70.5163,37.6788,-74.4087,0.206078618,1.37E-15,0.121757533,1,0.206078618,0.727298422,0.014677497,DMV
524359,4174050,45,37.7133,-74.7236,0.049040956,1.92E-15,0.035006349,1,0.049040956,0.157207717,0.01424137,DMV
539175,4172190,53.5768,37.6961,-74.5556,0.328088999,1.02E-15,0.139747927,1,0.328088999,1.110211327,0.014046411,DMV
553991,4170340,75.0634,37.6787,-74.3877,0.13249763,1.96E-15,0.097576399,1,0.13249763,0.475165167,0.014924926,DMV
526211,4174050,47.9604,37.7133,-74.7026,0.062951257,9.70E-16,0.040866829,1,0.062951257,0.206485063,0.014245655,DMV
541027,4172190,52.723,37.6961,-74.5346,0.306739571,1.12E-15,0.142607534,1,0.306739571,1.021113087,0.01410421,DMV
555843,4170340,80.6193,37.6786,-74.3667,0.077403288,2.97E-15,0.073448455,1,0.077403288,0.286741457,0.015133683,DMV
528063,4174050,50,37.7132,-74.6816,0.083084598,1.15E-15,0.049005463,1,0.083084598,0.258741305,0.014253085,DMV
