"decmal year", "latitude", "longitude", "bottom depth(m)","recruits per m^2"
2001.55, 41.2308, -69.3702, 51, 1.064793e-03
2001.55, 41.185, -69.3455, 54, 3.643046e-01
2001.55, 41.1877, -69.3099, 49, 0.000000e+00
2001.55, 41.1045, -69.3054, 55, 5.074797e-02
2001.55, 41.016, -69.2921, 54, 1.015313e-01
2001.55, 41.0325, -69.1943, 58, 1.107452e-03
2001.55, 41.0708, -69.1856, 57, 4.447443e-03
2001.62, 41.0621, -69.2039, 62, 6.216837e-03
2001.54, 41.2218, -69.2751, 64, 0.000000e+00
2001.54, 41.3086, -69.3431, 71, 1.478870e-03
2001.54, 41.3907, -69.3433, 61, 2.956049e-03
2001.54, 41.5199, -69.4206, 64, 6.920495e-02
2001.54, 41.5647, -69.4516, 71, 7.574432e-03
2001.54, 41.6554, -69.6851, 66, 7.510881e-02
2001.54, 41.8175, -69.8466, 71, 0.000000e+00
2001.54, 41.7732, -69.8415, 66, 5.907937e-04
2001.54, 41.6141, -69.6275, 62, 2.257069e-01
2001.55, 41.598, -69.5447, 69, 5.130730e-02
2001.55, 41.5696, -69.5283, 56, 2.996731e-04
2001.55, 41.0286, -69.1382, 70, 4.310812e-03
2001.55, 41.0497, -69.1465, 70, 2.775044e-04
2001.62, 41.1427, -69.2122, 63, 0.000000e+00
2001.54, 41.6403, -69.4682, 109, 6.265499e-04
2001.54, 41.6797, -69.6232, 97, 8.979072e-03
2001.54, 41.6883, -69.7016, 80, 1.424021e-03
2001.54, 41.7259, -69.7422, 85, 2.950164e-04
2001.54, 41.8463, -69.8053, 105, 0.000000e+00
2001.62, 41.0453, -69.0467, 83, 1.471882e-02
2001.62, 41.106, -69.1336, 94, 1.408447e-03
2001.62, 41.1797, -69.151, 102, 1.543373e-03
2001.54, 41.3453, -69.2427, 108, 2.653908e-03
2001.54, 41.4384, -69.272, 96, 8.604235e-04
2001.62, 41.178, -69.0067, 106, 1.170365e-03
2001.62, 41.2225, -69.1456, 95, 2.880648e-04
2001.62, 41.5643, -68.4864, 88, 0.000000e+00
2001.62, 41.5694, -68.5458, 126, 2.725356e-04
2001.62, 41.4815, -68.6474, 111, 5.179055e-04
2001.62, 41.4387, -68.5815, 95, 4.376821e-04
2001.62, 41.4459, -68.5453, 93, 4.537382e-03
2001.62, 41.3467, -68.6268, 82, 4.092590e-03
2001.62, 41.3528, -68.6771, 90, 4.573152e-04
2001.62, 41.2767, -68.7562, 82, 0.000000e+00
2001.62, 41.2703, -68.8101, 101, 2.252753e-04
2001.62, 41.2713, -68.8772, 106, 0.000000e+00
2001.62, 41.2667, -68.9135, 112, 0.000000e+00
2001.62, 41.1926, -68.9348, 106, 6.163039e-04
2001.62, 41.4064, -68.5167, 83, 1.383753e-03
2001.62, 41.1101, -68.9535, 88, 0.000000e+00
2001.62, 41.1377, -68.8858, 91, 0.000000e+00
2001.62, 41.0637, -68.9155, 80, 7.037609e-03
2001.62, 41.024, -68.9472, 80, 0.000000e+00
2001.62, 41.4927, -68.4069, 61, 3.238287e-02
2001.62, 41.4377, -68.3819, 61, 2.015119e-04
2001.62, 41.3681, -68.3325, 51, 6.384737e-03
2001.62, 41.3145, -68.4391, 62, 2.133013e-02
2001.62, 41.2723, -68.4825, 58, 0.000000e+00
2001.62, 41.2789, -68.5186, 57, 0.000000e+00
2001.62, 41.235, -68.6835, 64, 0.000000e+00
2001.62, 41.1506, -68.648, 65, 4.035173e-02
2001.62, 41.1086, -68.7077, 58, 4.616471e-02
2001.62, 41.0677, -68.7775, 67, 4.268235e-02
2001.62, 41.1865, -68.7793, 83, 0.000000e+00
2001.6, 40.7925, -68.8127, 66, 2.182248e-02
2001.6, 40.7304, -68.809, 67, 8.713351e-03
2001.6, 40.6966, -68.7134, 67, 1.871454e-03
2001.6, 40.6556, -68.7491, 63, 1.214164e-02
2001.6, 40.7019, -68.6147, 59, 2.243388e-04
2001.6, 40.6145, -68.6388, 61, 1.233760e-02
2001.6, 40.5282, -68.7343, 70, 0.000000e+00
2001.6, 40.6144, -68.5841, 65, 1.548644e-03
2001.6, 40.8996, -68.6954, 65, 0.000000e+00
2001.6, 40.8035, -68.7661, 65, 3.331458e-03
2001.6, 40.7786, -68.6451, 54, 2.686945e-04
2001.6, 40.9765, -68.9, 66, 1.104220e-02
2001.6, 40.4867, -68.4146, 94, 2.304682e-04
2001.6, 40.5214, -68.3806, 95, 0.000000e+00
2001.6, 40.5611, -68.349, 93, 2.218412e-04
2001.6, 40.6052, -68.1796, 94, 0.000000e+00
2001.6, 40.5646, -68.1787, 96, 3.338579e-03
2001.6, 40.6069, -68.0113, 89, 0.000000e+00
2001.6, 40.7681, -67.9807, 72, 9.227410e-04
2001.6, 40.8507, -67.8462, 67, 4.552474e-04
2001.6, 40.9409, -67.7788, 57, 8.741950e-04
2001.6, 40.7345, -67.7191, 71, 2.423749e-01
2001.6, 40.8904, -67.5158, 76, 2.644398e-02
2001.6, 40.9325, -67.4485, 75, 4.143387e-02
2001.6, 40.973, -67.4188, 72, 1.332716e-02
2001.6, 40.5678, -67.853, 96, 0.000000e+00
2001.6, 40.6349, -67.8747, 85, 4.808124e-04
2001.6, 40.6528, -67.7129, 77, 1.654868e-02
2001.6, 40.577, -67.7497, 96, 9.506297e-04
2001.6, 40.6095, -67.4983, 96, 1.144145e-03
2001.6, 40.8039, -67.4324, 87, 2.299557e-04
2001.6, 40.8511, -67.5416, 78, 9.848575e-03
2001.6, 40.6413, -67.2544, 104, 0.000000e+00
2001.6, 40.8967, -67.2815, 85, 4.599507e-04
2001.6, 40.8136, -67.1774, 95, 2.368036e-04
2001.6, 40.8566, -67.0856, 91, 0.000000e+00
2001.6, 40.8978, -67.1177, 86, 0.000000e+00
2001.6, 41.0207, -67.1857, 72, 0.000000e+00
2001.61, 41.0229, -67.2665, 71, 6.472109e-04
2001.61, 41.1521, -67.3309, 56, 0.000000e+00
2001.61, 41.1436, -67.2774, 58, 2.186447e-04
2001.61, 41.1881, -67.1811, 60, 0.000000e+00
2001.61, 41.148, -67.0788, 68, 4.366934e-04
2001.61, 41.1016, -67.0796, 66, 0.000000e+00
2001.61, 41.0149, -66.9546, 72, 7.661616e-02
2001.61, 41.0578, -66.8194, 76, 1.015302e-01
2001.61, 41.1452, -66.7473, 74, 2.086939e-01
2001.61, 41.1888, -66.9795, 69, 1.216235e-03
2001.61, 41.2247, -66.8854, 71, 0.000000e+00
2001.61, 41.2711, -66.835, 71, 2.006198e-03
2001.61, 41.3139, -66.9356, 68, 2.379512e-04
2001.61, 41.3049, -67.0745, 61, 0.000000e+00
2001.61, 41.3908, -67.0776, 61, 0.000000e+00
2001.61, 41.4364, -67.0721, 61, 0.000000e+00
2001.61, 41.3969, -66.9198, 69, 0.000000e+00
2001.61, 41.4725, -66.8443, 69, 0.000000e+00
2001.61, 40.9577, -67.0193, 79, 4.608224e-02
2001.61, 40.9065, -66.9513, 88, 0.000000e+00
2001.61, 40.8979, -66.8562, 93, 0.000000e+00
2001.61, 40.8975, -66.7558, 98, 2.195522e-04
2001.61, 40.9363, -66.693, 96, 0.000000e+00
2001.61, 41.0233, -66.5501, 90, 3.210870e-03
2001.61, 41.0634, -66.5704, 90, 1.703808e-02
2001.61, 41.0653, -66.7347, 77, 2.323179e-01
2001.61, 41.0278, -66.8012, 74, 9.291245e-02
2001.61, 41.441, -66.7542, 76, 1.729643e-03
2001.61, 41.399, -66.6345, 85, 2.416808e-04
2001.61, 41.3554, -66.7482, 76, 0.000000e+00
2001.61, 41.2656, -66.638, 83, 3.918474e-03
2001.61, 41.1854, -66.5765, 88, 4.039185e-03
2001.61, 41.1447, -66.5455, 94, 9.469014e-03
2001.61, 41.1861, -66.4488, 92, 2.247734e-02
2001.61, 41.2304, -66.4866, 93, 9.360144e-03
2001.61, 41.2346, -66.5487, 88, 1.051026e-01
2001.61, 41.3136, -66.5689, 88, 1.306518e-03
2001.61, 41.3627, -66.5509, 93, 1.613017e-03
2001.61, 41.4005, -66.5245, 93, 1.555917e-03
2001.61, 41.4737, -66.6089, 87, 3.970214e-04
2001.61, 41.5079, -66.6402, 79, 0.000000e+00
2001.61, 41.5228, -67.0226, 65, 0.000000e+00
2001.61, 41.5231, -66.8472, 69, 0.000000e+00
2001.61, 41.5344, -66.825, 70, 0.000000e+00
2001.61, 41.6416, -66.7178, 70, 2.427450e-04
2001.61, 41.6487, -66.8479, 67, 0.000000e+00
2001.61, 41.5902, -66.9585, 60, 0.000000e+00
2001.61, 41.8514, -66.8742, 67, 0.000000e+00
2001.61, 41.7699, -66.6825, 65, 8.962490e-04
2001.61, 41.7287, -66.7145, 63, 0.000000e+00
2001.61, 41.6923, -66.6204, 65, 0.000000e+00
2001.62, 42.1012, -67.3738, 65, 8.607105e-03
2001.62, 42.0666, -67.4696, 59, 3.862428e-02
2001.62, 42.0292, -67.6032, 61, 1.127147e-03
2001.62, 41.9452, -67.8079, 62, 0.000000e+00
2001.62, 41.8992, -67.9036, 64, 0.000000e+00
2001.62, 41.8131, -68.0761, 65, 6.728482e-04
2001.62, 41.765, -68.1493, 51, 9.956080e-04
2001.62, 41.7384, -68.255, 59, 5.986437e-03
2001.62, 42.1138, -67.1837, 60, 0.000000e+00
2001.62, 42.0969, -67.2346, 53, 0.000000e+00
2001.62, 42.101, -67.3129, 56, 0.000000e+00
2001.62, 42.1036, -67.4293, 88, 3.294018e-03
2001.62, 42.0685, -67.5125, 74, 4.318974e-02
2001.62, 42.0225, -67.6929, 81, 7.311055e-03
2001.62, 42.0208, -67.7368, 96, 0.000000e+00
2001.62, 41.9409, -67.9061, 100, 0.000000e+00
2001.62, 41.8972, -67.9725, 90, 0.000000e+00
2001.62, 41.8567, -68.057, 89, 0.000000e+00
2001.62, 41.846, -68.1191, 104, 0.000000e+00
2001.62, 42.1416, -67.1604, 84, 2.423696e-03
2001.62, 42.1432, -67.2047, 94, 7.624937e-03
2001.62, 42.1417, -67.2323, 98, 0.000000e+00
2001.62, 42.1291, -67.2601, 84, 0.000000e+00
2001.62, 42.1276, -67.2979, 86, 0.000000e+00
2001.62, 42.0569, -67.3675, 51, 3.567203e-01
2001.62, 42.0624, -67.396, 50, 3.536778e-02
2001.62, 41.9791, -67.2216, 53, 1.417975e-02
2001.62, 41.9846, -67.2507, 50, 5.911895e-04
2001.62, 41.9261, -67.3018, 52, 3.074397e-04
2001.61, 41.3942, -67.2175, 51, 0.000000e+00
2001.61, 41.5615, -67.2475, 51, 0.000000e+00
2002.59, 40.6812, -69.8177, 53, 0.000000e+00
2002.59, 40.6817, -69.7637, 53, 0.000000e+00
2002.59, 40.6508, -69.6655, 53, 0.000000e+00
2002.59, 40.8785, -69.1843, 59, 2.919472e-03
2002.59, 40.983, -69.1447, 68, 6.948478e-03
2002.59, 40.9038, -69.0953, 74, 8.027723e-03
2002.59, 40.5533, -68.9443, 73, 0.000000e+00
2002.59, 40.5223, -69.9292, 67, 1.959247e-04
2002.59, 40.559, -69.8072, 66, 1.464028e-03
2002.59, 40.5968, -69.5658, 61, 0.000000e+00
2002.59, 40.3973, -69.7517, 73, 0.000000e+00
2002.59, 40.3597, -69.709, 72, 0.000000e+00
2002.59, 40.48, -69.545, 66, 7.960264e-03
2002.59, 40.6478, -69.2415, 58, 1.772970e-03
2002.59, 40.676, -69.2812, 48, 4.150856e-03
2002.59, 40.7773, -69.2815, 59, 7.484213e-03
2002.59, 40.8185, -69.275, 54, 1.015457e-03
2002.59, 40.8183, -69.1615, 67, 2.219926e-02
2002.59, 40.8003, -69.2037, 65, 3.386407e-02
2002.59, 40.7438, -69.1562, 68, 7.446706e-03
2002.59, 40.7042, -69.2, 57, 2.578087e-03
2002.59, 40.6833, -69.2078, 56, 1.593311e-03
2002.59, 40.6848, -69.152, 67, 3.754847e-03
2002.59, 40.6403, -69.0565, 69, 0.000000e+00
2002.59, 40.4797, -69.4838, 64, 4.322087e-04
2002.59, 40.4783, -69.444, 65, 3.943186e-03
2002.59, 40.5152, -69.275, 69, 4.462953e-04
2002.59, 40.6045, -69.4127, 52, 0.000000e+00
2002.62, 41.0643, -69.3507, 48, 3.601650e-04
2002.62, 41.183, -69.404, 44, 1.227658e-03
2002.62, 41.2602, -69.4103, 48, 0.000000e+00
2002.62, 41.3933, -69.4623, 35, 7.311220e-03
2002.62, 41.4698, -69.5188, 38, 1.487558e-03
2002.62, 41.5842, -69.6208, 50, 2.281571e-02
2002.61, 41.0087, -69.1987, 59, 0.000000e+00
2002.61, 41.0102, -69.245, 60, 1.833954e-02
2002.61, 41.0397, -69.2837, 55, 2.086150e-02
2002.62, 41.0838, -69.217, 54, 9.116781e-03
2002.62, 41.133, -69.2453, 54, 6.173684e-04
2002.62, 41.1238, -69.2858, 54, 4.333571e-02
2002.62, 41.2023, -69.3038, 53, 1.188702e-03
2002.62, 41.1883, -69.3402, 52, 2.665928e-02
2002.62, 41.2163, -69.3788, 50, 4.875478e-03
2002.62, 41.4292, -69.3697, 58, 1.962750e-02
2002.62, 41.6108, -69.6413, 58, 3.099043e-02
2002.62, 41.6973, -69.7757, 56, 0.000000e+00
2002.62, 41.9263, -69.874, 56, 0.000000e+00
2002.61, 41.0323, -69.1383, 73, 5.822700e-04
2002.62, 41.081, -69.1785, 61, 7.464056e-03
2002.62, 41.138, -69.2083, 63, 0.000000e+00
2002.62, 41.239, -69.3202, 61, 1.658676e-03
2002.62, 41.2528, -69.3463, 58, 0.000000e+00
2002.62, 41.487, -69.3798, 70, 1.725986e-03
2002.62, 41.5237, -69.4102, 68, 6.160156e-03
2002.62, 41.5483, -69.4795, 59, 0.000000e+00
2002.62, 41.6018, -69.57, 64, 6.911017e-03
2002.62, 41.6143, -69.6077, 65, 1.625143e-02
2002.62, 41.691, -69.751, 61, 1.299226e-03
2002.62, 41.814, -69.8363, 78, 0.000000e+00
2002.62, 42.0128, -69.901, 70, 0.000000e+00
2002.62, 41.783, -69.8462, 65, 0.000000e+00
2002.61, 41.0482, -69.0173, 81, 7.906108e-03
2002.62, 41.121, -69.1107, 101, 0.000000e+00
2002.62, 41.2307, -69.2503, 74, 2.569273e-04
2002.62, 41.3448, -69.3155, 89, 0.000000e+00
2002.62, 41.5275, -69.3425, 94, 4.971653e-02
2002.62, 41.601, -69.5157, 75, 6.510571e-02
2002.62, 41.7602, -69.7732, 92, 2.314852e-03
2002.62, 41.851, -69.7835, 119, 0.000000e+00
2002.62, 41.974, -69.8132, 107, 0.000000e+00
2002.61, 41.1842, -68.9765, 101, 0.000000e+00
2002.61, 41.0995, -69.0122, 96, 1.015535e-03
2002.62, 41.1982, -69.0848, 126, 0.000000e+00
2002.62, 41.198, -69.1273, 97, 4.341561e-03
2002.61, 41.5322, -68.5672, 112, 0.000000e+00
2002.61, 41.5233, -68.4782, 84, 0.000000e+00
2002.61, 41.4637, -68.5225, 92, 2.455892e-03
2002.61, 41.4295, -68.6248, 96, 4.370349e-04
2002.61, 41.4052, -68.7105, 102, 1.360335e-03
2002.61, 41.3685, -68.684, 98, 0.000000e+00
2002.61, 41.3227, -68.7398, 94, 2.079666e-04
2002.61, 41.323, -68.7785, 104, 0.000000e+00
2002.61, 41.3188, -68.8172, 115, 0.000000e+00
2002.61, 41.318, -68.8208, 117, 0.000000e+00
2002.61, 41.268, -68.8782, 104, 6.485027e-04
2002.61, 41.2247, -68.8457, 96, 0.000000e+00
2002.61, 41.1905, -68.937, 105, 0.000000e+00
2002.61, 41.4142, -68.5185, 84, 2.646332e-03
2002.61, 41.1678, -68.8145, 86, 2.839156e-03
2002.61, 41.1527, -68.8575, 87, 0.000000e+00
2002.61, 41.4365, -68.4062, 66, 2.928056e-03
2002.61, 41.355, -68.4437, 68, 3.114356e-02
2002.61, 41.3083, -68.4472, 60, 7.837826e-02
2002.61, 41.3102, -68.4755, 61, 3.658604e-03
2002.61, 41.2247, -68.7438, 70, 5.992660e-03
2002.61, 41.1867, -68.7105, 66, 1.153744e-02
2002.61, 41.226, -68.6142, 63, 8.146461e-03
2002.61, 41.1488, -68.6803, 62, 1.394991e-01
2002.61, 41.0233, -68.71, 67, 2.344631e-03
2002.61, 41.0727, -68.7817, 66, 7.243940e-03
2002.61, 41.0972, -68.7655, 69, 1.543205e-02
2002.59, 40.5595, -68.8475, 69, 0.000000e+00
2002.59, 40.5645, -68.7508, 67, 0.000000e+00
2002.59, 40.6948, -68.783, 67, 6.535013e-04
2002.59, 40.7725, -68.7768, 67, 4.154185e-04
2002.59, 40.815, -68.8753, 69, 3.064068e-03
2002.59, 40.6432, -68.6893, 61, 8.340703e-04
2002.59, 40.5675, -68.6408, 68, 0.000000e+00
2002.59, 40.8927, -68.7567, 69, 2.080724e-04
2002.59, 40.8447, -68.74, 67, 5.018921e-03
2002.59, 40.7628, -68.6815, 57, 0.000000e+00
2002.59, 40.9777, -68.9108, 77, 2.597636e-02
2002.59, 40.9568, -68.8945, 66, 6.795830e-03
2002.59, 40.5978, -68.4462, 76, 0.000000e+00
2002.59, 40.4445, -68.3807, 102, 0.000000e+00
2002.59, 40.5212, -68.3462, 95, 0.000000e+00
2002.59, 40.643, -68.15, 87, 2.031102e-04
2002.59, 40.5983, -68.0135, 91, 4.215597e-04
2002.59, 40.7255, -68.0353, 77, 1.302741e-03
2002.59, 40.7338, -67.8685, 73, 2.035805e-04
2002.59, 40.903, -67.7853, 61, 2.974717e-03
2002.59, 40.8537, -67.717, 69, 1.795730e-03
2002.59, 40.8527, -67.6465, 69, 3.527570e-03
2002.59, 40.8992, -67.6522, 70, 2.922239e-03
2002.59, 41.0615, -67.4815, 62, 2.186092e-04
2002.59, 40.9902, -67.4833, 70, 1.888962e-03
2002.6, 40.9833, -67.1633, 76, 1.266010e-02
2002.59, 40.5632, -67.9493, 96, 4.320640e-04
2002.59, 40.6412, -67.9758, 85, 0.000000e+00
2002.59, 40.6112, -67.6767, 83, 2.160422e-04
2002.59, 40.8538, -67.4668, 81, 1.859905e-02
2002.59, 40.7222, -67.4038, 94, 0.000000e+00
2002.59, 40.7612, -67.3417, 94, 0.000000e+00
2002.59, 40.7235, -67.27, 99, 0.000000e+00
2002.59, 40.762, -67.2187, 97, 0.000000e+00
2002.59, 40.7408, -67.1582, 99, 0.000000e+00
2002.59, 40.897, -67.0143, 88, 0.000000e+00
2002.6, 41.0262, -67.2757, 70, 6.256211e-04
2002.6, 41.0513, -67.2238, 68, 0.000000e+00
2002.6, 41.0625, -67.1145, 66, 4.483262e-04
2002.6, 41.1057, -66.91, 71, 5.938694e-03
2002.6, 41.1025, -67.0172, 68, 1.834654e-03
2002.6, 41.146, -67.032, 66, 6.178028e-04
2002.6, 41.1795, -67.0663, 65, 9.994569e-04
2002.6, 41.1835, -67.168, 61, 1.210141e-03
2002.6, 41.3488, -67.1147, 59, 0.000000e+00
2002.6, 41.3132, -66.9492, 68, 7.101467e-04
2002.6, 41.3238, -66.9137, 71, 2.014366e-04
2002.6, 41.228, -66.9182, 70, 8.528906e-04
2002.6, 41.1877, -66.8532, 72, 0.000000e+00
2002.6, 41.1022, -66.782, 73, 2.320986e-02
2002.6, 41.2713, -66.7492, 76, 1.560817e-03
2002.6, 41.3553, -66.8538, 73, 4.401887e-04
2002.6, 41.4473, -66.8818, 72, 4.132674e-04
2002.6, 41.4005, -67.039, 62, 0.000000e+00
2002.6, 41.4328, -67.0417, 62, 0.000000e+00
2002.59, 40.9417, -66.9435, 84, 2.209553e-04
2002.59, 40.8567, -66.8797, 96, 2.160320e-04
2002.59, 40.9422, -66.844, 87, 0.000000e+00
2002.59, 40.91, -66.795, 93, 0.000000e+00
2002.59, 40.8953, -66.7537, 97, 1.994797e-04
2002.59, 40.9833, -66.6425, 89, 8.866477e-04
2002.59, 40.9643, -66.8732, 83, 0.000000e+00
2002.6, 41.109, -66.6697, 82, 1.432896e-03
2002.6, 41.064, -66.5108, 94, 4.651682e-03
2002.6, 41.122, -66.5135, 94, 1.758398e-03
2002.6, 41.187, -66.446, 90, 2.158793e-04
2002.6, 41.1495, -66.5312, 93, 6.196830e-04
2002.6, 41.1077, -66.6522, 83, 4.383166e-03
2002.6, 41.1493, -66.6415, 84, 8.516222e-04
2002.6, 41.1903, -66.7048, 75, 1.438613e-02
2002.6, 41.269, -66.6095, 84, 0.000000e+00
2002.6, 41.2688, -66.5165, 92, 3.849061e-03
2002.6, 41.2715, -66.4828, 93, 4.356261e-04
2002.6, 41.4412, -66.5502, 89, 8.087762e-03
2002.6, 41.3583, -66.6093, 87, 0.000000e+00
2002.6, 41.394, -66.6117, 86, 3.204965e-03
2002.6, 41.3933, -66.7143, 81, 2.152433e-04
2002.6, 41.3542, -66.7452, 76, 2.371510e-03
2002.6, 41.4812, -66.7123, 78, 2.195195e-04
2002.6, 41.5177, -66.7165, 76, 2.067895e-04
2002.6, 41.5142, -67.0673, 61, 0.000000e+00
2002.6, 41.6023, -67.0513, 62, 0.000000e+00
2002.6, 41.6108, -66.9422, 58, 0.000000e+00
2002.61, 42.1102, -67.3422, 74, 6.159449e-04
2002.61, 42.0582, -67.4692, 57, 4.333576e-03
2002.61, 42.0312, -67.6393, 75, 4.453878e-03
2002.61, 41.9888, -67.7343, 60, 8.437522e-04
2002.61, 41.8587, -67.9372, 59, 4.681748e-02
2002.61, 41.8552, -67.9802, 64, 8.191401e-03
2002.61, 41.8117, -68.0445, 56, 1.863736e-03
2002.61, 41.8098, -68.0702, 61, 8.110673e-04
2002.61, 41.7348, -68.245, 54, 8.447039e-03
2002.61, 41.6952, -68.3397, 58, 4.188080e-04
2002.61, 42.1058, -67.122, 56, 3.506175e-02
2002.61, 42.0972, -67.2072, 55, 3.004397e-04
2002.61, 42.1178, -67.4072, 104, 3.661796e-03
2002.61, 42.0967, -67.4772, 94, 6.308070e-04
2002.61, 42.0587, -67.6127, 110, 8.620101e-04
2002.61, 42.0027, -67.7825, 95, 0.000000e+00
2002.61, 41.9868, -67.8095, 95, 0.000000e+00
2002.61, 41.8918, -68.0103, 101, 1.272419e-03
2002.61, 41.8517, -68.0475, 82, 8.629763e-04
2002.61, 41.8097, -68.1543, 80, 0.000000e+00
2002.61, 41.7725, -68.2778, 90, 0.000000e+00
2002.61, 41.7297, -68.3097, 71, 0.000000e+00
2002.61, 41.7153, -68.397, 125, 0.000000e+00
2002.61, 42.143, -67.1483, 85, 6.983720e-04
2002.61, 42.1383, -67.2142, 96, 0.000000e+00
2002.61, 42.1382, -67.2728, 97, 1.715011e-03
2002.61, 42.001, -67.3623, 52, 2.546193e-03
2002.61, 42.0618, -67.4212, 54, 1.287742e-02
2002.61, 42.0173, -67.5933, 49, 1.827352e-03
2002.61, 41.8567, -67.9128, 56, 1.130178e-03
2002.61, 42.0668, -67.1465, 53, 1.188132e-02
2002.61, 42.0252, -67.284, 45, 3.114960e-02
2002.61, 41.9868, -67.2523, 49, 0.000000e+00
2002.61, 42.0218, -67.313, 46, 3.966217e-03
2002.61, 41.9778, -67.482, 42, 1.671242e-02
2002.61, 41.8448, -67.4032, 57, 3.382157e-02
2002.61, 41.8488, -67.6508, 36, 1.304274e-03
2002.61, 41.9755, -67.6125, 48, 2.286063e-04
2002.61, 41.8103, -67.817, 37, 2.068175e-04
2002.6, 41.2225, -67.2652, 55, 2.263819e-04
2002.6, 41.3047, -67.2065, 51, 0.000000e+00
2002.6, 41.5185, -67.2505, 50, 0.000000e+00
2002.6, 41.5673, -67.2117, 53, 0.000000e+00
2003.62, 40.6412, -69.9232, 54, 2.216577e-04
2003.62, 40.6472, -69.5526, 48, 0.000000e+00
2003.62, 40.6811, -69.6547, 48, 0.000000e+00
2003.66, 40.9679, -68.9399, 70, 8.152496e-02
2003.67, 40.6048, -68.8821, 64, 6.311577e-02
2003.68, 40.8963, -69.1788, 64, 8.804332e-02
2003.68, 40.9764, -69.2767, 42, 4.367350e-04
2003.62, 40.5574, -69.978, 60, 0.000000e+00
2003.62, 40.5647, -69.8488, 63, 2.145870e-04
2003.62, 40.4806, -69.7785, 71, 0.000000e+00
2003.62, 40.4067, -69.6967, 69, 2.176082e-04
2003.62, 40.3971, -69.5071, 67, 6.119734e-04
2003.62, 40.4409, -69.5105, 64, 0.000000e+00
2003.62, 40.5601, -69.6143, 63, 0.000000e+00
2003.67, 40.657, -69.2206, 56, 7.895586e-03
2003.67, 40.6743, -69.196, 66, 6.281156e-02
2003.67, 40.6813, -69.2437, 59, 1.126515e-01
2003.67, 40.7307, -69.2878, 51, 4.657650e-03
2003.67, 40.7287, -69.2539, 62, 4.796343e-04
2003.67, 40.7256, -69.2564, 61, 0.000000e+00
2003.67, 40.727, -69.2242, 56, 8.065654e-02
2003.67, 40.7246, -69.2194, 62, 5.465926e-02
2003.67, 40.7272, -69.2144, 61, 7.882234e-02
2003.67, 40.7983, -69.2642, 55, 2.318306e-02
2003.67, 40.7873, -69.1952, 65, 3.912920e-02
2003.67, 40.7646, -69.2124, 63, 3.212640e-02
2003.67, 40.7342, -69.1733, 68, 3.566809e-02
2003.67, 40.6462, -69.3583, 42, 6.544755e-04
2003.67, 40.5655, -69.2861, 53, 8.191776e-02
2003.67, 40.5617, -69.1834, 72, 6.823863e-04
2003.5, 41.5186, -69.6716, 29, 3.629473e-03
2003.5, 41.611, -69.6805, 47, 4.969603e-01
2003.5, 41.7231, -69.833, 39, 1.754433e-02
2003.63, 41.4401, -69.584, 28, 2.918188e-04
2003.66, 41.4093, -69.5063, 36, 8.526730e-03
2003.68, 41.0606, -69.3781, 41, 0.000000e+00
2003.68, 41.4384, -69.4836, 38, 7.187131e-03
2003.68, 41.4244, -69.4435, 40, 2.704323e-03
2003.68, 41.3121, -69.4045, 41, 2.881436e-04
2003.5, 41.862, -69.8487, 57, 2.798583e-04
2003.5, 41.9379, -69.8707, 56, 0.000000e+00
2003.5, 41.8959, -69.8444, 64, 0.000000e+00
2003.5, 41.5628, -69.5424, 52, 1.451977e-03
2003.5, 41.5162, -69.4682, 51, 1.487375e-02
2003.66, 41.4056, -69.3767, 50, 4.727787e-02
2003.68, 41.0204, -69.2789, 54, 9.376859e-03
2003.68, 41.0518, -69.2406, 58, 1.633701e-01
2003.68, 41.0551, -69.2653, 55, 1.511286e-01
2003.68, 41.0905, -69.3144, 51, 1.647111e-01
2003.68, 41.2268, -69.3504, 55, 3.557335e-02
2003.68, 41.1961, -69.3349, 46, 6.358267e-02
2003.68, 41.1473, -69.3508, 47, 5.185316e-03
2003.68, 41.1559, -69.2653, 52, 0.000000e+00
2003.5, 41.6702, -69.7348, 57, 1.200449e-03
2003.5, 41.7269, -69.8081, 58, 5.840551e-04
2003.5, 41.9736, -69.8757, 64, 0.000000e+00
2003.5, 42.021, -69.9091, 68, 0.000000e+00
2003.5, 41.6026, -69.6139, 58, 8.172410e-02
2003.5, 41.603, -69.5781, 65, 1.139363e-03
2003.5, 41.5991, -69.5368, 68, 9.921173e-04
2003.68, 41.0208, -69.1368, 71, 6.337516e-02
2003.68, 41.4309, -69.3526, 64, 8.951216e-04
2003.68, 41.2468, -69.3157, 60, 0.000000e+00
2003.5, 41.8761, -69.8037, 93, 2.886453e-04
2003.5, 41.7285, -69.7109, 105, 0.000000e+00
2003.5, 41.6749, -69.6465, 86, 0.000000e+00
2003.5, 41.6881, -69.6148, 119, 0.000000e+00
2003.5, 41.6491, -69.6186, 78, 0.000000e+00
2003.66, 41.0782, -69.0361, 88, 9.925541e-03
2003.66, 41.1819, -69.1718, 89, 0.000000e+00
2003.66, 41.2316, -69.1881, 90, 0.000000e+00
2003.66, 41.3916, -69.3174, 87, 0.000000e+00
2003.68, 41.5291, -69.3233, 100, 3.003179e-04
2003.66, 41.0897, -69.0164, 90, 1.463927e-03
2003.66, 41.1697, -68.9752, 99, 8.915753e-04
2003.68, 41.4821, -69.2715, 105, 2.913187e-04
