UTM-X,UTM-Y,Depth,Lat,Lon
483832,4.48E+06,75.3449,40.4596,-69.1907
517168,4.48E+06,79.672,40.4262,-68.7976
448644,4.48E+06,66.4266,40.4915,-69.606
430124,4.48E+06,70.053,40.5069,-69.8247
467164,4.48E+06,66.1313,40.4758,-69.3874
533836,4.47E+06,89.9204,40.409,-68.6012
502352,4.48E+06,76.999,40.4431,-68.9723
485684,4.48E+06,78.628,40.4596,-69.1689
450496,4.48E+06,66.2655,40.4916,-69.5842
519020,4.48E+06,78.5976,40.4262,-68.7758
431976,4.48E+06,70.1289,40.507,-69.8029
469016,4.48E+06,68.2772,40.4759,-69.3655
535688,4.47E+06,89.9178,40.4089,-68.5794
504204,4.48E+06,76.1463,40.4431,-68.9504
487536,4.48E+06,80.1336,40.4597,-69.147
452348,4.48E+06,64.438,40.4918,-69.5623
433828,4.48E+06,69.2786,40.5072,-69.781
520872,4.48E+06,81.3585,40.4261,-68.754
470868,4.48E+06,68.109,40.4759,-69.3437
415308,4.49E+06,64.9214,40.5222,-69.9998
537540,4.47E+06,90.0387,40.4089,-68.5576
454200,4.48E+06,63.738,40.4919,-69.5405
489388,4.48E+06,79.7162,40.4597,-69.1252
506056,4.48E+06,76.1088,40.443,-68.9286
435680,4.48E+06,68.7857,40.5073,-69.7592
472720,4.48E+06,69.0138,40.476,-69.3218
522724,4.48E+06,83.3665,40.4261,-68.7321
417160,4.49E+06,65.2036,40.5224,-69.978
456052,4.48E+06,64.2215,40.492,-69.5186
539392,4.47E+06,91.5774,40.4088,-68.5357
437532,4.48E+06,68.9236,40.5075,-69.7373
491240,4.48E+06,79.4898,40.4597,-69.1033
507908,4.48E+06,76.0262,40.443,-68.9068
474572,4.48E+06,70.5185,40.4761,-69.3
419012,4.49E+06,66.0667,40.5225,-69.9561
524576,4.48E+06,83.1285,40.426,-68.7103
439384,4.48E+06,68.8573,40.5076,-69.7155
457904,4.48E+06,61.9446,40.4921,-69.4967
493092,4.48E+06,78.6239,40.4597,-69.0815
541244,4.47E+06,94.3006,40.4087,-68.5139
509760,4.48E+06,75.8889,40.443,-68.8849
420864,4.49E+06,66.945,40.5227,-69.9343
476424,4.48E+06,71.6712,40.4761,-69.2781
526428,4.48E+06,83.7672,40.426,-68.6885
441236,4.48E+06,68.732,40.5077,-69.6936
459756,4.48E+06,62.5758,40.4921,-69.4749
494944,4.48E+06,76.7989,40.4597,-69.0596
422716,4.49E+06,67.3629,40.5229,-69.9124
511612,4.48E+06,75.8813,40.443,-68.8631
543096,4.47E+06,97.4369,40.4086,-68.4921
478276,4.48E+06,73.7254,40.4762,-69.2563
528280,4.48E+06,85.2381,40.4259,-68.6666
443088,4.48E+06,68.5122,40.5079,-69.6717
461608,4.48E+06,63.2233,40.4922,-69.453
424568,4.49E+06,67.5966,40.5231,-69.8905
496796,4.48E+06,76.5202,40.4597,-69.0378
513464,4.48E+06,77.2536,40.443,-68.8412
480128,4.48E+06,72.9228,40.4762,-69.2344
544948,4.47E+06,100.493,40.4085,-68.4703
444940,4.48E+06,68.3879,40.508,-69.6499
530132,4.48E+06,85.9047,40.4258,-68.6448
463460,4.48E+06,62.4002,40.4923,-69.4312
426420,4.49E+06,67.4432,40.5232,-69.8687
498648,4.48E+06,74.9395,40.4598,-69.016
481980,4.48E+06,73.588,40.4762,-69.2126
515316,4.48E+06,75.4227,40.4429,-68.8194
546800,4.47E+06,101.277,40.4084,-68.4484
446792,4.48E+06,67.2014,40.5081,-69.628
465312,4.48E+06,63.115,40.4924,-69.4093
428272,4.49E+06,67.9293,40.5234,-69.8468
531984,4.48E+06,88.2269,40.4258,-68.623
500500,4.48E+06,74.6375,40.4598,-68.9941
483832,4.48E+06,74.7476,40.4763,-69.1907
517168,4.48E+06,77.4967,40.4429,-68.7976
448644,4.48E+06,66.4042,40.5082,-69.6062
430124,4.49E+06,68.5852,40.5235,-69.8249
467164,4.48E+06,61.8439,40.4925,-69.3875
533836,4.48E+06,88.6216,40.4257,-68.6011
502352,4.48E+06,75.2626,40.4598,-68.9723
485684,4.48E+06,76.3527,40.4763,-69.1689
450496,4.48E+06,66.9211,40.5083,-69.5843
519020,4.48E+06,77.8004,40.4429,-68.7757
431976,4.49E+06,68.5693,40.5237,-69.8031
469016,4.48E+06,64.0676,40.4925,-69.3656
535688,4.48E+06,89.8569,40.4256,-68.5793
504204,4.48E+06,75.1046,40.4597,-68.9504
487536,4.48E+06,78.8313,40.4763,-69.147
452348,4.48E+06,65.028,40.5084,-69.5624
433828,4.49E+06,67.939,40.5239,-69.7812
520872,4.48E+06,79.7109,40.4428,-68.7539
470868,4.48E+06,65.5515,40.4926,-69.3438
415308,4.49E+06,62.9438,40.5388,-70.0001
537540,4.48E+06,90.6947,40.4255,-68.5575
506056,4.48E+06,74.1614,40.4597,-68.9286
489388,4.48E+06,78.9666,40.4764,-69.1252
454200,4.48E+06,63.7837,40.5085,-69.5406
435680,4.49E+06,67.2849,40.524,-69.7594
522724,4.48E+06,81.2787,40.4428,-68.7321
472720,4.48E+06,66.4884,40.4927,-69.3219
417160,4.49E+06,63.6031,40.539,-69.9782
539392,4.48E+06,91.1203,40.4255,-68.5356
456052,4.48E+06,63.2916,40.5086,-69.5187
437532,4.49E+06,67.3105,40.5241,-69.7375
491240,4.48E+06,78.3108,40.4764,-69.1034
507908,4.48E+06,73.7986,40.4597,-68.9067
474572,4.48E+06,68.095,40.4927,-69.3001
524576,4.48E+06,81.373,40.4427,-68.7102
419012,4.49E+06,64.271,40.5392,-69.9563
439384,4.49E+06,67.3341,40.5243,-69.7156
457904,4.48E+06,61.2861,40.5087,-69.4969
493092,4.48E+06,78.3087,40.4764,-69.0815
541244,4.48E+06,91.5896,40.4254,-68.5138
509760,4.48E+06,73.6881,40.4597,-68.8849
420864,4.49E+06,64.8955,40.5394,-69.9345
476424,4.48E+06,71.2298,40.4928,-69.2782
526428,4.48E+06,82.5625,40.4427,-68.6884
441236,4.49E+06,67.3652,40.5244,-69.6938
459756,4.48E+06,61.252,40.5088,-69.475
494944,4.48E+06,77.2121,40.4764,-69.0597
422716,4.49E+06,65.2024,40.5396,-69.9126
511612,4.48E+06,73.621,40.4597,-68.863
543096,4.48E+06,94.715,40.4253,-68.492
478276,4.48E+06,73.0857,40.4928,-69.2564
528280,4.48E+06,83.3614,40.4426,-68.6665
443088,4.49E+06,67.4497,40.5245,-69.6719
461608,4.48E+06,60.4356,40.5089,-69.4532
424568,4.49E+06,65.8114,40.5397,-69.8907
496796,4.48E+06,75.5726,40.4764,-69.0378
513464,4.48E+06,75.3673,40.4596,-68.8412
480128,4.48E+06,72.3629,40.4929,-69.2345
544948,4.48E+06,97.7098,40.4252,-68.4701
444940,4.49E+06,66.6186,40.5247,-69.65
530132,4.48E+06,84.7069,40.4425,-68.6447
463460,4.48E+06,60.952,40.509,-69.4313
426420,4.49E+06,66.1211,40.5399,-69.8689
498648,4.48E+06,73.8277,40.4764,-69.016
481980,4.48E+06,73.4548,40.4929,-69.2126
515316,4.48E+06,73.424,40.4596,-68.8194
546800,4.48E+06,98.3594,40.4251,-68.4483
446792,4.49E+06,66.5073,40.5248,-69.6282
465312,4.48E+06,59.4553,40.5091,-69.4094
531984,4.48E+06,87.5229,40.4425,-68.6229
428272,4.49E+06,66.194,40.5401,-69.847
500500,4.48E+06,73.005,40.4764,-68.9941
483832,4.48E+06,74.6094,40.493,-69.1908
517168,4.48E+06,73.8769,40.4596,-68.7975
448644,4.49E+06,64.3742,40.5249,-69.6063
548652,4.48E+06,98.9287,40.425,-68.4265
430124,4.49E+06,67.0611,40.5402,-69.8251
467164,4.48E+06,59.7713,40.5092,-69.3876
533836,4.48E+06,85.9554,40.4424,-68.601
502352,4.48E+06,73.5046,40.4764,-68.9723
485684,4.48E+06,75.0032,40.493,-69.1689
450496,4.49E+06,64.5538,40.525,-69.5845
519020,4.48E+06,75.8444,40.4595,-68.7757
431976,4.49E+06,67.2797,40.5404,-69.8033
469016,4.48E+06,61.0289,40.5092,-69.3657
535688,4.48E+06,89.1282,40.4423,-68.5792
504204,4.48E+06,74.0137,40.4764,-68.9504
487536,4.48E+06,76.4181,40.493,-69.1471
452348,4.49E+06,64.8238,40.5251,-69.5626
433828,4.49E+06,66.7228,40.5405,-69.7814
520872,4.48E+06,77.9326,40.4595,-68.7538
470868,4.48E+06,61.5167,40.5093,-69.3439
415308,4.49E+06,60.985,40.5555,-70.0003
537540,4.48E+06,89.6581,40.4422,-68.5574
506056,4.48E+06,71.6474,40.4764,-68.9286
489388,4.48E+06,77.1781,40.4931,-69.1252
454200,4.49E+06,63.4025,40.5252,-69.5407
435680,4.49E+06,65.7917,40.5407,-69.7595
522724,4.48E+06,78.6943,40.4594,-68.732
472720,4.48E+06,63.8444,40.5094,-69.322
417160,4.49E+06,61.6386,40.5557,-69.9785
539392,4.48E+06,91.0613,40.4421,-68.5355
456052,4.49E+06,63.8204,40.5253,-69.5189
437532,4.49E+06,65.4509,40.5408,-69.7377
491240,4.48E+06,76.6018,40.4931,-69.1034
507908,4.48E+06,72.7256,40.4764,-68.9067
474572,4.48E+06,66.2586,40.5094,-69.3001
524576,4.48E+06,78.8984,40.4594,-68.7101
419012,4.49E+06,62.3143,40.5559,-69.9566
457904,4.49E+06,60.7666,40.5254,-69.497
439384,4.49E+06,65.429,40.541,-69.7158
493092,4.48E+06,77.8429,40.4931,-69.0815
541244,4.48E+06,90.7389,40.442,-68.5137
509760,4.48E+06,73.1265,40.4764,-68.8849
476424,4.48E+06,69.0853,40.5095,-69.2783
420864,4.49E+06,62.5324,40.5561,-69.9347
526428,4.48E+06,79.6976,40.4593,-68.6883
441236,4.49E+06,65.5299,40.5411,-69.6939
459756,4.49E+06,59.5008,40.5255,-69.4751
494944,4.48E+06,76.1935,40.4931,-69.0597
511612,4.48E+06,71.4089,40.4764,-68.863
422716,4.49E+06,63.0802,40.5563,-69.9128
543096,4.48E+06,91.4092,40.442,-68.4918
478276,4.48E+06,70.926,40.5095,-69.2564
528280,4.48E+06,81.25,40.4593,-68.6665
443088,4.49E+06,65.9872,40.5412,-69.6721
461608,4.49E+06,58.3518,40.5256,-69.4533
424568,4.49E+06,63.7051,40.5564,-69.891
496796,4.48E+06,75.46,40.4931,-69.0378
513464,4.48E+06,73.4814,40.4763,-68.8412
480128,4.48E+06,71.5185,40.5096,-69.2346
544948,4.48E+06,94.3783,40.4419,-68.47
444940,4.49E+06,65.929,40.5413,-69.6502
530132,4.48E+06,84.4732,40.4592,-68.6446
463460,4.49E+06,58.9536,40.5257,-69.4314
426420,4.49E+06,64.0246,40.5566,-69.8691
498648,4.48E+06,73.6867,40.4931,-69.016
481980,4.48E+06,72.697,40.5096,-69.2127
515316,4.48E+06,71.3148,40.4763,-68.8193
546800,4.48E+06,95.3786,40.4418,-68.4482
446792,4.49E+06,65.6544,40.5415,-69.6283
465312,4.49E+06,60.448,40.5258,-69.4095
531984,4.48E+06,85.6899,40.4591,-68.6228
428272,4.49E+06,64.6733,40.5568,-69.8472
500500,4.48E+06,72.3049,40.4931,-68.9941
483832,4.48E+06,73.7149,40.5097,-69.1908
517168,4.48E+06,71.5297,40.4763,-68.7975
448644,4.49E+06,64.4705,40.5416,-69.6065
548652,4.48E+06,95.5432,40.4416,-68.4263
467164,4.49E+06,57.2068,40.5258,-69.3877
430124,4.49E+06,65.2942,40.5569,-69.8254
533836,4.48E+06,86.3433,40.4591,-68.6009
502352,4.48E+06,72.8142,40.4931,-68.9723
485684,4.48E+06,75.2173,40.5097,-69.169
519020,4.48E+06,73.6267,40.4762,-68.7756
450496,4.49E+06,64.3638,40.5417,-69.5846
431976,4.49E+06,65.6317,40.5571,-69.8035
469016,4.49E+06,60.6015,40.5259,-69.3658
550504,4.48E+06,98.0409,40.4415,-68.4045
535688,4.48E+06,87.6636,40.459,-68.5791
504204,4.48E+06,71.727,40.4931,-68.9504
487536,4.48E+06,76.0205,40.5097,-69.1471
452348,4.49E+06,63.4295,40.5418,-69.5627
433828,4.49E+06,65.1549,40.5572,-69.7816
520872,4.48E+06,74.5718,40.4762,-68.7538
470868,4.49E+06,59.4481,40.526,-69.3439
415308,4.49E+06,59.5151,40.5722,-70.0006
537540,4.48E+06,88.6478,40.4589,-68.5572
506056,4.48E+06,71.4885,40.4931,-68.9285
489388,4.48E+06,76.8763,40.5097,-69.1253
454200,4.49E+06,61.7992,40.5419,-69.5409
435680,4.49E+06,64.8413,40.5574,-69.7597
522724,4.48E+06,76.2697,40.4761,-68.7319
472720,4.49E+06,60.1724,40.526,-69.3221
417160,4.49E+06,59.7826,40.5724,-69.9787
539392,4.48E+06,90.722,40.4588,-68.5354
456052,4.49E+06,61.4525,40.542,-69.519
437532,4.49E+06,64.6174,40.5575,-69.7379
491240,4.48E+06,75.3514,40.5098,-69.1034
507908,4.48E+06,71.8942,40.4931,-68.9067
474572,4.49E+06,61.8054,40.5261,-69.3002
524576,4.48E+06,76.0355,40.4761,-68.7101
419012,4.49E+06,60.064,40.5726,-69.9568
457904,4.49E+06,59.0606,40.5421,-69.4971
439384,4.49E+06,64.7474,40.5576,-69.716
493092,4.48E+06,76.0164,40.5098,-69.0815
541244,4.48E+06,91.6136,40.4587,-68.5136
509760,4.48E+06,71.5285,40.4931,-68.8848
476424,4.49E+06,65.088,40.5262,-69.2784
420864,4.49E+06,61.0792,40.5728,-69.9349
526428,4.48E+06,76.6954,40.476,-68.6882
441236,4.49E+06,64.8724,40.5578,-69.6941
459756,4.49E+06,57.4777,40.5422,-69.4752
494944,4.48E+06,74.316,40.5098,-69.0597
511612,4.48E+06,69.8852,40.493,-68.863
543096,4.48E+06,90.1477,40.4586,-68.4917
422716,4.49E+06,61.6319,40.5729,-69.9131
478276,4.49E+06,69.6025,40.5262,-69.2565
528280,4.48E+06,78.9621,40.476,-68.6664
443088,4.49E+06,64.938,40.5579,-69.6722
461608,4.49E+06,59.0949,40.5423,-69.4534
424568,4.49E+06,61.6529,40.5731,-69.8912
496796,4.48E+06,75.0255,40.5098,-69.0378
513464,4.48E+06,69.8388,40.493,-68.8411
480128,4.49E+06,68.6389,40.5263,-69.2346
544948,4.48E+06,92.0481,40.4585,-68.4699
444940,4.49E+06,64.8798,40.558,-69.6504
530132,4.48E+06,80.9283,40.4759,-68.6445
463460,4.49E+06,57.3451,40.5424,-69.4315
426420,4.49E+06,61.9793,40.5733,-69.8693
498648,4.48E+06,73.9414,40.5098,-69.016
481980,4.49E+06,69.6523,40.5263,-69.2128
515316,4.48E+06,69.8923,40.493,-68.8193
546800,4.48E+06,93.2516,40.4584,-68.448
446792,4.49E+06,64.6026,40.5582,-69.6285
465312,4.49E+06,58.4868,40.5425,-69.4096
531984,4.48E+06,84.0163,40.4758,-68.6227
428272,4.49E+06,62.3649,40.5734,-69.8474
500500,4.48E+06,71.2613,40.5098,-68.9941
483832,4.49E+06,72.2779,40.5263,-69.1909
517168,4.48E+06,69.7372,40.4929,-68.7974
448644,4.49E+06,62.6726,40.5583,-69.6066
548652,4.48E+06,95.2533,40.4583,-68.4262
467164,4.49E+06,58.3753,40.5425,-69.3878
430124,4.49E+06,63.0485,40.5736,-69.8256
533836,4.48E+06,84.4693,40.4758,-68.6008
502352,4.48E+06,72.3804,40.5098,-68.9722
485684,4.49E+06,72.9329,40.5264,-69.169
519020,4.48E+06,71.3125,40.4929,-68.7756
450496,4.49E+06,62.66,40.5584,-69.5847
431976,4.49E+06,63.2457,40.5738,-69.8037
469016,4.49E+06,58.789,40.5426,-69.3659
550504,4.48E+06,97.0028,40.4582,-68.4043
535688,4.48E+06,85.7385,40.4757,-68.579
504204,4.48E+06,71.9007,40.5098,-68.9504
487536,4.49E+06,75.8982,40.5264,-69.1472
452348,4.49E+06,62.8126,40.5585,-69.5629
520872,4.48E+06,72.0503,40.4929,-68.7537
433828,4.49E+06,63.2419,40.5739,-69.7818
470868,4.49E+06,58.5606,40.5427,-69.344
552356,4.48E+06,98.1507,40.4581,-68.3825
415308,4.49E+06,57.7009,40.5889,-70.0008
537540,4.48E+06,88.1318,40.4756,-68.5571
506056,4.48E+06,70.3958,40.5098,-68.9285
489388,4.49E+06,75.5518,40.5264,-69.1253
454200,4.49E+06,61.2445,40.5586,-69.541
435680,4.49E+06,63.2495,40.574,-69.7599
522724,4.48E+06,74.8478,40.4928,-68.7319
472720,4.49E+06,58.1079,40.5427,-69.3222
417160,4.49E+06,57.7175,40.5891,-69.9789
539392,4.48E+06,89.7908,40.4755,-68.5353
456052,4.49E+06,59.1918,40.5587,-69.5191
437532,4.49E+06,63.3249,40.5742,-69.738
491240,4.49E+06,75.3041,40.5264,-69.1034
507908,4.48E+06,71.3687,40.5098,-68.9067
474572,4.49E+06,58.0541,40.5428,-69.3003
524576,4.48E+06,72.5839,40.4928,-68.71
419012,4.49E+06,58.092,40.5893,-69.9571
457904,4.49E+06,56.5129,40.5588,-69.4972
439384,4.49E+06,63.4127,40.5743,-69.7162
541244,4.48E+06,91.3266,40.4754,-68.5134
493092,4.49E+06,75.8055,40.5265,-69.0816
509760,4.48E+06,71.6544,40.5098,-68.8848
476424,4.49E+06,58.4731,40.5428,-69.2784
420864,4.49E+06,59.5046,40.5894,-69.9352
526428,4.48E+06,72.1923,40.4927,-68.6881
441236,4.49E+06,63.4051,40.5745,-69.6943
459756,4.49E+06,53.882,40.5589,-69.4754
494944,4.49E+06,74.1847,40.5265,-69.0597
511612,4.48E+06,68.3108,40.5097,-68.8629
543096,4.48E+06,91.545,40.4753,-68.4916
422716,4.49E+06,59.8274,40.5896,-69.9133
478276,4.49E+06,63.2687,40.5429,-69.2565
528280,4.48E+06,75.7675,40.4926,-68.6663
443088,4.49E+06,63.3942,40.5746,-69.6724
461608,4.49E+06,54.22,40.559,-69.4535
424568,4.49E+06,60.012,40.5898,-69.8914
496796,4.49E+06,74.2743,40.5265,-69.0378
513464,4.48E+06,70.169,40.5097,-68.8411
480128,4.49E+06,65.379,40.5429,-69.2347
544948,4.48E+06,90.1287,40.4752,-68.4697
530132,4.48E+06,78.0187,40.4926,-68.6444
444940,4.49E+06,63.5698,40.5747,-69.6505
463460,4.49E+06,55.6366,40.5591,-69.4316
426420,4.49E+06,60.6579,40.59,-69.8695
498648,4.49E+06,72.0817,40.5265,-69.016
481980,4.49E+06,66.8773,40.543,-69.2128
515316,4.48E+06,68.2449,40.5097,-68.8192
546800,4.48E+06,91.7316,40.4751,-68.4479
446792,4.49E+06,63.0126,40.5748,-69.6286
465312,4.49E+06,56.7023,40.5591,-69.4097
531984,4.48E+06,80.4899,40.4925,-68.6226
428272,4.49E+06,60.5103,40.5901,-69.8476
500500,4.49E+06,70.5389,40.5265,-68.9941
483832,4.49E+06,71.1589,40.543,-69.1909
517168,4.48E+06,69.107,40.5096,-68.7974
448644,4.49E+06,61.0282,40.575,-69.6068
548652,4.48E+06,92.6312,40.475,-68.426
467164,4.49E+06,58.7602,40.5592,-69.3879
430124,4.49E+06,60.7166,40.5903,-69.8258
533836,4.48E+06,81.1654,40.4924,-68.6007
502352,4.49E+06,72.1857,40.5265,-68.9722
485684,4.49E+06,71.8914,40.5431,-69.1691
519020,4.48E+06,69.9299,40.5096,-68.7755
450496,4.49E+06,62.5676,40.5751,-69.5849
431976,4.49E+06,61.5534,40.5904,-69.8039
469016,4.49E+06,60.0012,40.5593,-69.366
550504,4.48E+06,95.3778,40.4749,-68.4042
535688,4.48E+06,83.6347,40.4924,-68.5789
504204,4.49E+06,71.9769,40.5265,-68.9504
487536,4.49E+06,73.3021,40.5431,-69.1472
452348,4.49E+06,61.2468,40.5752,-69.563
520872,4.48E+06,70.9915,40.5095,-68.7536
433828,4.49E+06,61.4186,40.5906,-69.782
470868,4.49E+06,59.0648,40.5594,-69.3441
552356,4.48E+06,96.1843,40.4748,-68.3824
415308,4.50E+06,56.3684,40.6056,-70.0011
537540,4.48E+06,85.3639,40.4923,-68.557
506056,4.49E+06,70.4759,40.5265,-68.9285
489388,4.49E+06,70.7618,40.5431,-69.1253
454200,4.49E+06,59.6377,40.5753,-69.5411
435680,4.49E+06,61.6662,40.5907,-69.7601
522724,4.48E+06,71.7026,40.5095,-68.7318
472720,4.49E+06,58.8941,40.5594,-69.3222
417160,4.50E+06,56.8817,40.6058,-69.9792
554208,4.48E+06,97.7386,40.4747,-68.3605
539392,4.48E+06,86.5558,40.4922,-68.5352
456052,4.49E+06,57.9712,40.5754,-69.5192
491240,4.49E+06,73.2951,40.5431,-69.1035
437532,4.49E+06,61.5264,40.5909,-69.7382
507908,4.49E+06,69.6915,40.5265,-68.9066
474572,4.49E+06,55.6655,40.5595,-69.3004
524576,4.48E+06,69.4972,40.5094,-68.7099
419012,4.50E+06,57.4403,40.6059,-69.9573
457904,4.49E+06,55.7896,40.5755,-69.4974
439384,4.49E+06,61.1412,40.591,-69.7163
541244,4.48E+06,89.2518,40.4921,-68.5133
493092,4.49E+06,75.318,40.5431,-69.0816
509760,4.49E+06,70.0363,40.5264,-68.8848
476424,4.49E+06,54.6719,40.5595,-69.2785
420864,4.50E+06,57.9096,40.6061,-69.9354
526428,4.48E+06,69.5177,40.5094,-68.6881
441236,4.49E+06,60.9323,40.5911,-69.6945
459756,4.49E+06,53.9199,40.5756,-69.4755
494944,4.49E+06,74.0433,40.5432,-69.0597
543096,4.48E+06,90.421,40.492,-68.4915
511612,4.49E+06,67.6454,40.5264,-68.8629
422716,4.50E+06,58.6555,40.6063,-69.9135
478276,4.49E+06,59.1919,40.5596,-69.2566
528280,4.48E+06,72.0979,40.5093,-68.6662
443088,4.49E+06,60.9054,40.5913,-69.6726
461608,4.49E+06,52.1052,40.5757,-69.4536
496796,4.49E+06,73.2206,40.5432,-69.0378
424568,4.50E+06,58.8794,40.6065,-69.8916
513464,4.49E+06,69.7911,40.5264,-68.841
544948,4.48E+06,91.7753,40.4919,-68.4696
480128,4.49E+06,65.8059,40.5596,-69.2347
530132,4.48E+06,74.3774,40.5093,-68.6444
444940,4.49E+06,60.9439,40.5914,-69.6507
463460,4.49E+06,54.6816,40.5757,-69.4317
426420,4.50E+06,58.9755,40.6066,-69.8697
498648,4.49E+06,71.8211,40.5432,-69.016
515316,4.49E+06,66.5962,40.5264,-68.8192
481980,4.49E+06,66.7398,40.5597,-69.2129
546800,4.48E+06,91.7159,40.4918,-68.4478
446792,4.49E+06,61.465,40.5915,-69.6288
531984,4.48E+06,77.2333,40.5092,-68.6225
465312,4.49E+06,53.9896,40.5758,-69.4098
428272,4.50E+06,59.3137,40.6068,-69.8479
500500,4.49E+06,71.2079,40.5432,-68.9941
483832,4.49E+06,69.593,40.5597,-69.191
517168,4.49E+06,67.3565,40.5263,-68.7973
548652,4.48E+06,92.5583,40.4917,-68.4259
448644,4.49E+06,61.2546,40.5916,-69.6069
467164,4.49E+06,55.0554,40.5759,-69.388
430124,4.50E+06,58.6866,40.607,-69.826
533836,4.48E+06,77.6368,40.5091,-68.6006
502352,4.49E+06,71.7829,40.5432,-68.9722
485684,4.49E+06,72.0101,40.5597,-69.1691
519020,4.49E+06,68.5326,40.5263,-68.7755
450496,4.49E+06,61.1404,40.5918,-69.585
431976,4.50E+06,58.8512,40.6071,-69.8041
550504,4.48E+06,93.9523,40.4916,-68.4041
469016,4.49E+06,56.8865,40.576,-69.3661
535688,4.48E+06,80.9227,40.509,-68.5788
504204,4.49E+06,71.2078,40.5432,-68.9504
487536,4.49E+06,72.549,40.5598,-69.1472
452348,4.49E+06,59.5652,40.5919,-69.5631
520872,4.49E+06,69.1488,40.5262,-68.7536
433828,4.50E+06,59.3601,40.6073,-69.7822
470868,4.49E+06,58.3204,40.576,-69.3442
552356,4.48E+06,94.1356,40.4915,-68.3822
415308,4.50E+06,54.7395,40.6223,-70.0013
537540,4.48E+06,83.5373,40.509,-68.5569
506056,4.49E+06,70.0742,40.5432,-68.9285
489388,4.49E+06,75.4788,40.5598,-69.1254
454200,4.49E+06,57.9288,40.592,-69.5413
435680,4.50E+06,59.0645,40.6074,-69.7603
522724,4.49E+06,69.4381,40.5262,-68.7317
472720,4.49E+06,61.5801,40.5761,-69.3223
417160,4.50E+06,55.0844,40.6224,-69.9794
554208,4.48E+06,95.497,40.4914,-68.3603
539392,4.48E+06,84.1343,40.5089,-68.5351
456052,4.49E+06,55.5126,40.5921,-69.5194
491240,4.49E+06,75.8532,40.5598,-69.1035
507908,4.49E+06,69.5981,40.5431,-68.9066
437532,4.50E+06,58.0611,40.6076,-69.7384
474572,4.49E+06,55.9103,40.5762,-69.3004
524576,4.49E+06,67.917,40.5261,-68.7099
419012,4.50E+06,55.6183,40.6226,-69.9575
556060,4.48E+06,98.923,40.4912,-68.3385
457904,4.49E+06,54.7991,40.5922,-69.4975
439384,4.50E+06,58.7927,40.6077,-69.7165
541244,4.48E+06,86.1468,40.5088,-68.5132
493092,4.49E+06,72.9904,40.5598,-69.0816
509760,4.49E+06,69.8298,40.5431,-68.8847
476424,4.49E+06,58.6566,40.5762,-69.2786
420864,4.50E+06,56.3201,40.6228,-69.9356
526428,4.49E+06,68.0726,40.5261,-68.688
441236,4.50E+06,59.4222,40.6078,-69.6946
459756,4.49E+06,54.716,40.5923,-69.4756
557912,4.48E+06,100.684,40.4911,-68.3166
494944,4.49E+06,71.6255,40.5598,-69.0597
543096,4.48E+06,87.7295,40.5087,-68.4913
511612,4.49E+06,66.7696,40.5431,-68.8629
422716,4.50E+06,57.297,40.623,-69.9137
478276,4.49E+06,55.0652,40.5763,-69.2567
528280,4.49E+06,69.786,40.526,-68.6661
443088,4.50E+06,59.2077,40.608,-69.6727
461608,4.49E+06,52.338,40.5923,-69.4537
496796,4.49E+06,71.2065,40.5599,-69.0379
424568,4.50E+06,57.5701,40.6232,-69.8919
513464,4.49E+06,67.8633,40.5431,-68.841
544948,4.48E+06,90.0701,40.5086,-68.4695
480128,4.49E+06,59.903,40.5763,-69.2348
530132,4.49E+06,72.1075,40.5259,-68.6443
444940,4.50E+06,58.9014,40.6081,-69.6508
463460,4.49E+06,52.991,40.5924,-69.4318
426420,4.50E+06,57.0762,40.6233,-69.87
498648,4.49E+06,69.8171,40.5599,-69.016
515316,4.49E+06,65.6077,40.543,-68.8191
481980,4.49E+06,65.0969,40.5764,-69.2129
546800,4.48E+06,91.0184,40.5085,-68.4476
446792,4.50E+06,59.2931,40.6082,-69.629
531984,4.49E+06,73.7894,40.5259,-68.6224
465312,4.49E+06,53.7944,40.5925,-69.4099
428272,4.50E+06,57.5206,40.6235,-69.8481
500500,4.49E+06,69.5219,40.5599,-68.9941
483832,4.49E+06,70.5475,40.5764,-69.191
517168,4.49E+06,66.7726,40.543,-68.7973
548652,4.48E+06,93.6224,40.5084,-68.4258
448644,4.50E+06,59.4494,40.6083,-69.6071
467164,4.49E+06,53.0904,40.5926,-69.3881
430124,4.50E+06,57.5573,40.6236,-69.8262
533836,4.49E+06,74.1047,40.5258,-68.6005
502352,4.49E+06,70.785,40.5599,-68.9722
485684,4.49E+06,71.7707,40.5764,-69.1692
519020,4.49E+06,66.3513,40.543,-68.7754
450496,4.50E+06,60.4747,40.6084,-69.5852
431976,4.50E+06,57.3768,40.6238,-69.8043
550504,4.48E+06,93.4619,40.5083,-68.4039
469016,4.49E+06,54.025,40.5927,-69.3662
535688,4.49E+06,77.007,40.5257,-68.5787
504204,4.49E+06,70.1659,40.5599,-68.9503
487536,4.49E+06,70.6551,40.5765,-69.1473
452348,4.50E+06,59.1079,40.6085,-69.5633
520872,4.49E+06,67.7772,40.5429,-68.7535
433828,4.50E+06,56.5183,40.624,-69.7824
470868,4.49E+06,58.1954,40.5927,-69.3443
552356,4.48E+06,95.1223,40.5082,-68.382
537540,4.49E+06,78.811,40.5256,-68.5568
415308,4.50E+06,52.3348,40.6389,-70.0016
