UTM_X,UTM_Y,DEPTH,LAT,LON,STRATUM,ZONE,REGION
507908,4471380,81.6018,40.39298174,-68.9068204,6480,NLS-South,NLS_East
474572,4475080,75.2612,40.42596458,-69.29976305,6480,NLS-South,NLS_East
419012,4480640,71.4228,40.47249509,-69.95539553,6470,NLS-West,GSC_S1
524576,4469530,86.3445,40.3759899,-68.71049506,6560,GSC,NLS_East
439384,4478790,71.1706,40.45756619,-69.71491607,6470,NLS-West,GSC_S1
457904,4476940,64.212,40.44204451,-69.49637469,6470,NLS-South,NLS_East
493092,4473230,82.9399,40.4096576,-69.08141673,6480,NLS-South,NLS_East
509760,4471380,81.2284,40.3929621,-68.88499841,6480,NLS-South,NLS_East
420864,4480640,71.5162,40.4726736,-69.93355073,6470,NLS-West,GSC_S1
476424,4475080,76.8796,40.42601913,-69.27793064,6480,NLS-South,NLS_East
526428,4469530,86.3748,40.37593323,-68.68867882,6560,GSC,NLS_East
441236,4478790,70.7901,40.45769921,-69.69307479,6470,NLS-West,GSC_S1
459756,4476940,62.7543,40.44213621,-69.47453758,6470,NLS-South,NLS_East
494944,4473230,81.0307,40.40967091,-69.05958933,6480,NLS-South,NLS_East
422716,4480640,71.7163,40.47284798,-69.91170573,6470,NLS-West,GSC_S1
511612,4471380,81.2805,40.39293834,-68.86317644,6480,NLS-South,NLS_East
478276,4475080,78.7815,40.42606955,-69.25609816,6480,NLS-South,NLS_East
528280,4469530,91.6982,40.37587244,-68.66686265,6560,GSC,NLS_East
443088,4478790,70.0209,40.45782811,-69.67123336,6470,NLS-West,GSC_S1
461608,4476940,65.809,40.44222379,-69.45270036,6470,NLS-South,NLS_East
424568,4480640,72.1476,40.47301824,-69.88986054,6470,NLS-West,GSC_S1
496796,4473230,80.6753,40.4096801,-69.03776192,6480,NLS-South,NLS_East
513464,4471380,84.194,40.39291046,-68.8413545,6480,NLS-South,NLS_East
480128,4475080,77.161,40.42611585,-69.23426563,6480,NLS-South,NLS_East
444940,4478790,68.9175,40.45795288,-69.6493918,6470,NLS-West,GSC_S1
530132,4469530,91.4206,40.37580754,-68.64504654,6560,GSC,NLS_East
463460,4476940,65.5302,40.44230724,-69.43086305,6470,NLS-South,NLS_East
426420,4480640,72.2949,40.47318437,-69.86801517,6470,NLS-West,GSC_S1
498648,4473230,79.8326,40.40968516,-69.01593449,6480,NLS-South,NLS_East
481980,4475080,78.4557,40.42615803,-69.21243305,6480,NLS-South,NLS_East
515316,4471380,81.1919,40.39287846,-68.81953259,6560,NLS-South,NLS_East
446792,4478790,67.7423,40.45807352,-69.6275501,6470,NLS-West,GSC_S1
465312,4476940,68.4883,40.44238657,-69.40902565,6470,NLS-South,NLS_East
428272,4480640,72.8318,40.47334637,-69.84616962,6470,NLS-West,GSC_S1
531984,4469530,90.4244,40.37573852,-68.6232305,6560,GSC,NLS_East
500500,4473230,79.0169,40.40968611,-68.99410707,6480,NLS-South,NLS_East
483832,4475080,80.2796,40.42619608,-69.19060043,6480,NLS-South,NLS_East
517168,4471380,82.2142,40.39284235,-68.79771072,6560,GSC,NLS_East
448644,4478790,66.2274,40.45819004,-69.60570827,6470,NLS-West,GSC_S1
430124,4480640,72.5518,40.47350424,-69.8243239,6470,NLS-West,GSC_S1
467164,4476940,67.3042,40.44246177,-69.38718817,6470,NLS-South,NLS_East
533836,4469530,90.8517,40.37566539,-68.60141455,6560,GSC,NLS_East
502352,4473230,80.6519,40.40968294,-68.97227964,6480,NLS-South,NLS_East
485684,4475080,80.8265,40.42623001,-69.16876777,6480,NLS-South,NLS_East
450496,4478790,66.1926,40.45830243,-69.58386631,6470,NLS-West,GSC_S1
519020,4471380,83.662,40.39280212,-68.77588889,6560,GSC,NLS_East
431976,4480640,72.459,40.47365799,-69.802478,6470,NLS-West,GSC_S1
469016,4476940,73.4619,40.44253285,-69.3653506,6470,NLS-South,NLS_East
535688,4469530,92.6483,40.37558814,-68.57959867,6560,GSC,NLS_East
504204,4473230,79.8964,40.40967565,-68.95045222,6480,NLS-South,NLS_East
487536,4475080,80.6876,40.42625982,-69.14693508,6480,NLS-South,NLS_East
452348,4478790,64.6412,40.45841069,-69.56202424,6470,NLS-West,GSC_S1
433828,4480640,72.2318,40.4738076,-69.78063194,6470,NLS-West,GSC_S1
520872,4471380,84.9687,40.39275777,-68.75406711,6560,GSC,NLS_East
470868,4476940,73.621,40.4425998,-69.34351296,6480,NLS-South,NLS_East
415308,4482490,68.7903,40.48878989,-69.99933164,6430,NA,NA
537540,4469530,95.0102,40.37550678,-68.55778289,6560,GSC,NLS_East
454200,4478790,64.4776,40.45851483,-69.54018205,6470,NLS-West,GSC_S1
489388,4475080,82.643,40.42628551,-69.12510235,6480,NLS-South,NLS_East
506056,4473230,79.0198,40.40966423,-68.92862481,6480,NLS-South,NLS_East
435680,4480640,71.0215,40.47395309,-69.75878572,6470,NLS-West,GSC_S1
472720,4476940,75.1561,40.44266262,-69.32167525,6480,NLS-South,NLS_East
522724,4471380,87.1537,40.3927093,-68.73224537,6560,GSC,NLS_East
417160,4482490,69.4903,40.48897676,-69.97748184,6470,NLS-West,GSC_S1
456052,4478790,65.7651,40.45861484,-69.51833974,6470,NLS-West,GSC_S1
437532,4480640,70.8692,40.47409445,-69.73693934,6470,NLS-West,GSC_S1
539392,4469530,97.4116,40.3754213,-68.53596719,6560,NA,NA
491240,4475080,80.6966,40.42630707,-69.1032696,6480,NLS-South,NLS_East
507908,4473230,80.6523,40.4096487,-68.90679742,6480,NLS-South,NLS_East
474572,4476940,75.1168,40.44272133,-69.29983748,6480,NLS-South,NLS_East
419012,4482490,69.5989,40.48915951,-69.95563183,6470,NLS-West,GSC_S1
524576,4471380,85.28,40.39265671,-68.7104237,6560,GSC,NLS_East
439384,4480640,70.4487,40.47423168,-69.7150928,6470,NLS-West,GSC_S1
457904,4478790,63.3926,40.45871072,-69.49649733,6470,NLS-South,NLS_East
493092,4475080,81.1236,40.42632451,-69.08143683,6480,NLS-South,NLS_East
541244,4469530,99.32,40.37533171,-68.51415159,6560,NA,NA
509760,4473230,79.3528,40.40962904,-68.88497004,6480,NLS-South,NLS_East
420864,4482490,69.7618,40.48933813,-69.93378162,6470,NLS-West,GSC_S1
476424,4476940,76.5552,40.4427759,-69.27799964,6480,NLS-South,NLS_East
526428,4471380,83.71,40.39260001,-68.68860208,6560,GSC,NLS_East
441236,4480640,70.3969,40.47436478,-69.69324612,6470,NLS-West,GSC_S1
459756,4478790,65.4667,40.45880247,-69.47465482,6470,NLS-South,NLS_East
494944,4475080,79.1743,40.42633783,-69.05960404,6480,NLS-South,NLS_East
422716,4482490,70.4048,40.48951262,-69.91193122,6470,NLS-West,GSC_S1
511612,4473230,79.378,40.40960527,-68.86314269,6480,NLS-South,NLS_East
543096,4469530,101.904,40.375238,-68.49233609,6580,NA,NA
478276,4476940,76.4333,40.44282636,-69.25616174,6480,NLS-South,NLS_East
528280,4471380,91.337,40.39253918,-68.66678053,6560,GSC,NLS_East
443088,4480640,70.0982,40.47449375,-69.6713993,6470,NLS-West,GSC_S1
461608,4478790,62.701,40.4588901,-69.45281221,6470,NLS-South,NLS_East
424568,4482490,70.7627,40.48968297,-69.89008064,6470,NLS-West,GSC_S1
496796,4475080,79.4919,40.42634702,-69.03777123,6480,NLS-South,NLS_East
513464,4473230,81.6235,40.40957737,-68.84131537,6560,NLS-South,NLS_East
480128,4476940,75.4115,40.44287268,-69.23432379,6480,NLS-South,NLS_East
444940,4480640,68.965,40.47461859,-69.64955233,6470,NLS-West,GSC_S1
530132,4471380,91.4487,40.39247424,-68.64495904,6560,GSC,NLS_East
463460,4478790,66.0474,40.4589736,-69.4309695,6470,NLS-South,NLS_East
426420,4482490,69.115,40.4898492,-69.86822987,6470,NLS-West,GSC_S1
498648,4475080,77.2763,40.42635209,-69.01593843,6480,NLS-South,NLS_East
481980,4476940,76.8093,40.44291488,-69.2124858,6480,NLS-South,NLS_East
515316,4473230,80.2423,40.40954536,-68.81948808,6560,NLS-South,NLS_East
446792,4480640,68.2623,40.47473931,-69.62770524,6470,NLS-West,GSC_S1
465312,4478790,66.381,40.45905297,-69.40912671,6470,NLS-South,NLS_East
428272,4482490,71.6459,40.49001129,-69.84637891,6470,NLS-West,GSC_S1
531984,4471380,90.1168,40.39240519,-68.62313763,6560,GSC,NLS_East
500500,4475080,78.3936,40.42635304,-68.99410561,6480,NLS-South,NLS_East
483832,4476940,78.4766,40.44295296,-69.19064775,6480,NLS-South,NLS_East
517168,4473230,81.7915,40.40950922,-68.79766083,6560,GSC,NLS_East
448644,4480640,66.1333,40.47485589,-69.60585801,6470,NLS-West,GSC_S1
430124,4482490,71.9707,40.49016926,-69.82452779,6470,NLS-West,GSC_S1
467164,4478790,68.1803,40.45912822,-69.38728383,6470,NLS-South,NLS_East
533836,4471380,91.0942,40.39233201,-68.6013163,6560,GSC,NLS_East
502352,4475080,78.5389,40.42634987,-68.9722728,6480,NLS-South,NLS_East
485684,4476940,80.1173,40.44298691,-69.16880967,6480,NLS-South,NLS_East
450496,4480640,66.3514,40.47496835,-69.58401065,6470,NLS-West,GSC_S1
519020,4473230,80.6673,40.40946897,-68.77583361,6560,GSC,NLS_East
431976,4482490,71.1702,40.49032309,-69.80267649,6470,NLS-West,GSC_S1
469016,4478790,71.2792,40.45919934,-69.36544087,6470,NLS-South,NLS_East
535688,4471380,90.0452,40.39225472,-68.57949505,6560,GSC,NLS_East
504204,4475080,78.1207,40.42634257,-68.95043999,6480,NLS-South,NLS_East
487536,4476940,80.6631,40.44301674,-69.14697156,6480,NLS-South,NLS_East
452348,4480640,65.12,40.47507667,-69.56216318,6470,NLS-West,GSC_S1
433828,4482490,70.8246,40.49047279,-69.78082502,6470,NLS-West,GSC_S1
520872,4473230,83.1937,40.40942459,-68.75400645,6560,GSC,NLS_East
470868,4478790,71.6573,40.45926633,-69.34359784,6470,NLS-South,NLS_East
415308,4484340,66.7959,40.50545404,-69.99957895,6430,NA,NA
537540,4471380,91.4963,40.39217331,-68.55767388,6560,GSC,NLS_East
454200,4480640,63.9452,40.47518087,-69.54031559,6470,NLS-West,GSC_S1
489388,4476940,80.5812,40.44304244,-69.12513341,6480,NLS-South,NLS_East
506056,4475080,77.7903,40.42633115,-68.9286072,6480,NLS-South,NLS_East
435680,4482490,70.3075,40.49061837,-69.7589734,6470,NLS-West,GSC_S1
472720,4478790,72.4024,40.45932919,-69.32175473,6470,NLS-South,NLS_East
522724,4473230,84.7288,40.40937609,-68.73217933,6560,GSC,NLS_East
417160,4484340,67.5187,40.50564103,-69.97772374,6470,NLS-West,GSC_S1
456052,4480640,66.0054,40.47528094,-69.51846789,6470,NLS-West,GSC_S1
437532,4482490,70.2908,40.49075981,-69.73712162,6470,NLS-West,GSC_S1
539392,4471380,94.9085,40.39208778,-68.53585281,6560,GSC,NLS_East
491240,4476940,79.4646,40.44306401,-69.10329524,6480,NLS-South,NLS_East
507908,4475080,77.6735,40.4263156,-68.90677442,6480,NLS-South,NLS_East
474572,4478790,73.0037,40.45938793,-69.29991156,6470,NLS-South,NLS_East
419012,4484340,67.922,40.50582389,-69.95586832,6470,NLS-West,GSC_S1
524576,4473230,83.9453,40.40932347,-68.71035228,6560,GSC,NLS_East
439384,4482490,70.2264,40.49089712,-69.71526968,6470,NLS-West,GSC_S1
457904,4480640,63.4167,40.47537688,-69.49662008,6470,NLS-South,NLS_East
493092,4476940,79.9729,40.44308146,-69.08145705,6480,NLS-South,NLS_East
541244,4471380,97.5313,40.39199813,-68.51403183,6560,GSC,NLS_East
509760,4475080,77.0607,40.42629594,-68.88494165,6480,NLS-South,NLS_East
420864,4484340,68.4001,40.50600261,-69.93401271,6470,NLS-West,GSC_S1
476424,4478790,73.6021,40.45944254,-69.27806833,6480,NLS-South,NLS_East
526428,4473230,85.239,40.40926674,-68.68852528,6560,GSC,NLS_East
441236,4482490,69.6382,40.4910303,-69.6934176,6470,NLS-West,GSC_S1
459756,4480640,64.4726,40.47546868,-69.47477216,6470,NLS-South,NLS_East
494944,4476940,78.5535,40.44309479,-69.05961884,6480,NLS-South,NLS_East
422716,4484340,68.833,40.5061772,-69.91215691,6470,NLS-West,GSC_S1
511612,4475080,78.1204,40.42627215,-68.86310892,6480,NLS-South,NLS_East
543096,4471380,100.091,40.39190437,-68.49221096,6580,NA,NA
478276,4478790,75.2915,40.45949302,-69.25622503,6480,NLS-South,NLS_East
528280,4473230,88.3646,40.40920588,-68.66669834,6560,GSC,NLS_East
443088,4482490,69.0585,40.49115934,-69.67156537,6470,NLS-West,GSC_S1
461608,4480640,63.7988,40.47555636,-69.45292415,6470,NLS-South,NLS_East
424568,4484340,69.1028,40.50634765,-69.89030092,6470,NLS-West,GSC_S1
496796,4476940,78.7437,40.44310399,-69.03778061,6480,NLS-South,NLS_East
513464,4475080,78.903,40.42624424,-68.84127621,6560,NLS-South,NLS_East
480128,4478790,73.9393,40.45953937,-69.23438169,6480,NLS-South,NLS_East
544948,4471380,103.224,40.39180649,-68.47039018,6580,NA,NA
444940,4482490,68.6023,40.49128426,-69.649713,6470,NLS-West,GSC_S1
530132,4473230,88.5532,40.4091409,-68.64487148,6560,GSC,NLS_East
463460,4480640,65.3146,40.47563991,-69.43107605,6470,NLS-South,NLS_East
426420,4484340,69.1583,40.50651398,-69.86844474,6470,NLS-West,GSC_S1
498648,4476940,76.1798,40.44310906,-69.01594238,6480,NLS-South,NLS_East
481980,4478790,76.5122,40.4595816,-69.2125383,6480,NLS-South,NLS_East
515316,4475080,77.4778,40.4262122,-68.81944353,6560,NLS-South,NLS_East
446792,4482490,68.2081,40.49140504,-69.6278605,6470,NLS-West,GSC_S1
465312,4480640,67.2709,40.47571933,-69.40922786,6470,NLS-South,NLS_East
428272,4484340,69.918,40.50667617,-69.84658838,6470,NLS-West,GSC_S1
531984,4473230,89.1875,40.4090718,-68.62304468,6560,GSC,NLS_East
500500,4476940,75.5229,40.44311001,-68.99410415,6480,NLS-South,NLS_East
483832,4478790,75.3449,40.4596197,-69.19069486,6480,NLS-South,NLS_East
517168,4475080,79.672,40.42617605,-68.79761089,6560,GSC,NLS_East
448644,4482490,66.4266,40.4915217,-69.60600787,6470,NLS-West,GSC_S1
430124,4484340,70.053,40.50683422,-69.82473185,6470,NLS-West,GSC_S1
467164,4480640,66.1313,40.47579462,-69.38737958,6470,NLS-South,NLS_East
533836,4473230,89.9204,40.40899858,-68.60121797,6560,GSC,NLS_East
502352,4476940,76.999,40.44310683,-68.97226592,6480,NLS-South,NLS_East
485684,4478790,78.628,40.45965367,-69.16885138,6480,NLS-South,NLS_East
450496,4482490,66.2655,40.49163422,-69.58415511,6470,NLS-West,GSC_S1
519020,4475080,78.5976,40.42613577,-68.77577829,6560,GSC,NLS_East
431976,4484340,70.1289,40.50698815,-69.80287514,6470,NLS-West,GSC_S1
469016,4480640,68.2772,40.47586578,-69.36553122,6470,NLS-South,NLS_East
535688,4473230,89.9178,40.40892125,-68.57939133,6560,GSC,NLS_East
504204,4476940,76.1463,40.44309953,-68.95042769,6480,NLS-South,NLS_East
487536,4478790,80.1336,40.45968351,-69.14700787,6480,NLS-South,NLS_East
452348,4482490,64.438,40.49174261,-69.56230224,6470,NLS-West,GSC_S1
433828,4484340,69.2786,40.50713794,-69.78101827,6470,NLS-West,GSC_S1
520872,4475080,81.3585,40.42609136,-68.75394574,6560,GSC,NLS_East
470868,4480640,68.109,40.47593281,-69.34368278,6470,NLS-South,NLS_East
415308,4486200,64.9214,40.52220823,-69.9998278,6430,NA,NA
537540,4473230,90.0387,40.40883979,-68.55756479,6560,GSC,NLS_East
454200,4482490,63.738,40.49184687,-69.54044924,6470,NLS-West,GSC_S1
489388,4478790,79.7162,40.45970923,-69.12516433,6480,NLS-South,NLS_East
506056,4476940,76.1088,40.44308811,-68.92858947,6480,NLS-South,NLS_East
435680,4484340,68.7857,40.50728359,-69.75916124,6470,NLS-West,GSC_S1
472720,4480640,69.0138,40.47599571,-69.32183428,6470,NLS-South,NLS_East
522724,4475080,83.3665,40.42604284,-68.73211324,6560,GSC,NLS_East
417160,4486200,65.2036,40.52239533,-69.97796715,6470,NLS-West,GSC_S1
456052,4482490,64.2215,40.49194699,-69.51859614,6470,NLS-West,GSC_S1
539392,4473230,91.5774,40.40875421,-68.53573833,6560,GSC,NLS_East
437532,4484340,68.9236,40.50742512,-69.73730405,6470,NLS-West,GSC_S1
491240,4478790,79.4898,40.45973082,-69.10332076,6480,NLS-South,NLS_East
507908,4476940,76.0262,40.44307255,-68.90675127,6480,NLS-South,NLS_East
474572,4480640,70.5185,40.47605449,-69.29998571,6470,NLS-South,NLS_East
419012,4486200,66.0667,40.52257829,-69.9561063,6470,NLS-West,GSC_S1
524576,4475080,83.1285,40.42599019,-68.71028079,6560,GSC,NLS_East
439384,4484340,68.8573,40.50756251,-69.71544671,6470,NLS-West,GSC_S1
457904,4482490,61.9446,40.49204299,-69.49674292,6470,NLS-South,NLS_East
493092,4478790,78.6239,40.45974828,-69.08147717,6480,NLS-South,NLS_East
541244,4473230,94.3006,40.40866451,-68.51391198,6560,GSC,NLS_East
509760,4476940,75.8889,40.44305288,-68.88491309,6480,NLS-South,NLS_East
420864,4486200,66.945,40.52275711,-69.93424525,6470,NLS-West,GSC_S1
476424,4480640,71.6712,40.47610913,-69.27813707,6470,NLS-South,NLS_East
526428,4475080,83.7672,40.42593342,-68.68844841,6560,GSC,NLS_East
441236,4484340,68.732,40.50769577,-69.69358922,6470,NLS-West,GSC_S1
459756,4482490,62.5758,40.49213485,-69.47488961,6470,NLS-South,NLS_East
494944,4478790,76.7989,40.45976161,-69.05963357,6480,NLS-South,NLS_East
422716,4486200,67.3629,40.52293181,-69.912384,6470,NLS-West,GSC_S1
511612,4476940,75.8813,40.44302907,-68.86307493,6480,NLS-South,NLS_East
543096,4473230,97.4369,40.40857069,-68.49208572,6580,SF,SF
478276,4480640,73.7254,40.47615964,-69.25628838,6470,NLS-South,NLS_East
528280,4475080,85.2381,40.42587253,-68.66661609,6560,GSC,NLS_East
443088,4484340,68.5122,40.50782489,-69.67173158,6470,NLS-West,GSC_S1
461608,4482490,63.2233,40.49222258,-69.45303619,6470,NLS-South,NLS_East
424568,4486200,67.5966,40.52310236,-69.89052257,6470,NLS-West,GSC_S1
496796,4478790,76.5202,40.45977082,-69.03778995,6480,NLS-South,NLS_East
513464,4476940,77.2536,40.44300115,-68.8412368,6560,NLS-South,NLS_East
480128,4480640,72.9228,40.47620602,-69.23443964,6470,NLS-South,NLS_East
544948,4473230,100.493,40.40847275,-68.47025956,6580,NA,NA
444940,4484340,68.3879,40.50794988,-69.64987381,6470,NLS-West,GSC_S1
530132,4475080,85.9047,40.42580751,-68.64478383,6560,GSC,NLS_East
463460,4482490,62.4002,40.49230618,-69.43118268,6470,NLS-South,NLS_East
426420,4486200,67.4432,40.52326878,-69.86866095,6470,NLS-West,GSC_S1
498648,4478790,74.9395,40.45977589,-69.01594632,6480,NLS-South,NLS_East
481980,4480640,73.588,40.47624827,-69.21259084,6480,NLS-South,NLS_East
515316,4476940,75.4227,40.44296909,-68.8193987,6560,NLS-South,NLS_East
546800,4473230,101.277,40.4083707,-68.44843352,6580,NA,NA
446792,4484340,67.2014,40.50807073,-69.6280159,6470,NLS-West,GSC_S1
465312,4482490,63.115,40.49238564,-69.40932909,6470,NLS-South,NLS_East
428272,4486200,67.9293,40.52343107,-69.84679915,6470,NLS-West,GSC_S1
531984,4475080,88.2269,40.42573837,-68.62295166,6560,GSC,NLS_East
500500,4478790,74.6375,40.45977684,-68.99410269,6470,NLS-South,NLS_East
483832,4480640,74.7476,40.47628639,-69.190742,6480,NLS-South,NLS_East
517168,4476940,77.4967,40.44293291,-68.79756064,6560,GSC,NLS_East
448644,4484340,66.4042,40.50818745,-69.60615786,6470,NLS-West,GSC_S1
430124,4486200,68.5852,40.52358922,-69.82493718,6470,NLS-West,GSC_S1
467164,4482490,61.8439,40.49246098,-69.3874754,6470,NLS-South,NLS_East
533836,4475080,88.6216,40.42566511,-68.60111955,6560,GSC,NLS_East
502352,4478790,75.2626,40.45977366,-68.97225906,6470,NLS-South,NLS_East
485684,4480640,76.3527,40.47632038,-69.16889313,6480,NLS-South,NLS_East
450496,4484340,66.9211,40.50830004,-69.58429969,6470,NLS-West,GSC_S1
519020,4476940,77.8004,40.44289261,-68.77572262,6560,GSC,NLS_East
431976,4486200,68.5693,40.52374323,-69.80307504,6470,NLS-West,GSC_S1
469016,4482490,64.0676,40.49253218,-69.36562164,6470,NLS-South,NLS_East
535688,4475080,89.8569,40.42558773,-68.57928754,6560,GSC,NLS_East
504204,4478790,75.1046,40.45976636,-68.95041544,6470,NLS-South,NLS_East
487536,4480640,78.8313,40.47635024,-69.14704422,6480,NLS-South,NLS_East
452348,4484340,65.028,40.50840849,-69.56244141,6470,NLS-West,GSC_S1
433828,4486200,67.939,40.52389311,-69.78121273,6470,NLS-West,GSC_S1
520872,4476940,79.7109,40.44284818,-68.75388465,6560,GSC,NLS_East
470868,4482490,65.5515,40.49259925,-69.3437678,6470,NLS-South,NLS_East
415308,4488050,62.9438,40.53887229,-70.00007552,6430,NA,NA
537540,4475080,90.6947,40.42550622,-68.5574556,6560,GSC,NLS_East
506056,4478790,74.1614,40.45975492,-68.92857183,6470,NLS-South,NLS_East
489388,4480640,78.9666,40.47637597,-69.12519527,6480,NLS-South,NLS_East
454200,4484340,63.7837,40.50851281,-69.54058301,6470,NLS-West,GSC_S1
435680,4486200,67.2849,40.52403886,-69.75935025,6470,NLS-West,GSC_S1
522724,4476940,81.2787,40.44279963,-68.73204673,6560,GSC,NLS_East
472720,4482490,66.4884,40.49266219,-69.32191389,6470,NLS-South,NLS_East
417160,4488050,63.6031,40.53905949,-69.97820945,6470,NLS-West,GSC_S1
539392,4475080,91.1203,40.42542059,-68.53562376,6560,GSC,NLS_East
456052,4484340,63.2916,40.508613,-69.51872449,6470,NLS-West,GSC_S1
437532,4486200,67.3105,40.52418046,-69.73748762,6470,NLS-West,GSC_S1
491240,4480640,78.3108,40.47639757,-69.10334631,6480,NLS-South,NLS_East
507908,4478790,73.7986,40.45973936,-68.90672823,6470,NLS-South,NLS_East
474572,4482490,68.095,40.49272099,-69.30005991,6470,NLS-South,NLS_East
524576,4476940,81.373,40.44274695,-68.71020887,6560,GSC,NLS_East
419012,4488050,64.271,40.53924256,-69.95634319,6470,NLS-West,GSC_S1
439384,4486200,67.3341,40.52431793,-69.71562484,6470,NLS-West,GSC_S1
457904,4484340,61.2861,40.50870905,-69.49686587,6470,NLS-South,NLS_East
493092,4480640,78.3087,40.47641504,-69.08149732,6480,NLS-South,NLS_East
541244,4475080,91.5896,40.42533084,-68.51379202,6560,GSC,NLS_East
509760,4478790,73.6881,40.45971967,-68.88488465,6470,NLS-South,NLS_East
420864,4488050,64.8955,40.53942149,-69.93447672,6470,NLS-West,GSC_S1
476424,4482490,71.2298,40.49277567,-69.27820588,6470,NLS-South,NLS_East
526428,4476940,82.5625,40.44269014,-68.68837106,6560,GSC,NLS_East
441236,4486200,67.3652,40.52445127,-69.69376191,6470,NLS-West,GSC_S1
459756,4484340,61.252,40.50880096,-69.47500715,6470,NLS-South,NLS_East
494944,4480640,77.2121,40.47642839,-69.05964831,6480,NLS-South,NLS_East
422716,4488050,65.2024,40.53959629,-69.91261007,6470,NLS-West,GSC_S1
511612,4478790,73.621,40.45969586,-68.8630411,6470,NLS-South,NLS_East
543096,4475080,94.715,40.42523697,-68.49196037,6580,SF,SF
478276,4482490,73.0857,40.49282621,-69.25635178,6470,NLS-South,NLS_East
